text,label
"Mi sento irritato, ansioso, il che spesso significa che non mi piace nemmeno che i miei figli mi tocchino",anger
ho iniziato a farmi sentire sospettoso come se fosse l'ottimo lavoro di qualcun altro di cui stanno cercando di ottenere credito,disgust
"decido che scegliere la strada facile non mi porterà da nessuna parte e ho la sensazione che gli altri vogliano che io venga torturato, quindi seguo la strada blu",disgust
Sono sconvolto per aver approfittato della gentilezza del mio vecchio amico,anger
"Mi sento un po' disordinato, ma spero che questo nuovo look mi aiuti a trovare un modo migliore per affrontare la situazione",optimism
sono davvero emozionato perché non mi sono distinto molto alle superiori ero appena sopra la media e abbastanza amichevole e sento che tenere questo discorso sarà una bella eredità che posso lasciare alla scuola,joy
"Vorrei potermi fare quel morso cinese al dito così sentirai il dolore a chilometri di distanza, ma riflettendoci bene forse non sarebbe molto premuroso",optimism
"ho anche provato, dopo tutta quella frustrazione quando non mi sentivo troppo energico per ulteriori problemi, a lavorare sulla parte respirometrica, il che sarà un enorme incubo",fear
Mi sento ancora più determinato a portare avanti la nostra tradizione una volta alla settimana iniziata da mio figlio,optimism
sento il bisogno di compensare solo con la giacca più perfetta come topper per coprire dove le mie tette non adempiono ai loro doveri,sadness
potevo aspettarmelo in ogni modo e a quel punto mi sentivo un po' sopraffatto dalla rapidità con cui la vita era cambiata nelle ultime settimane,sadness
sento che potrebbe essere ok,optimism
Sento che questi sfortunati eventi si adattano alla mia citazione di pensiero che ho pubblicato sopra,optimism
mi sento così iperattivo ed elastico,sadness
"dubito che abbia senso per chiunque tranne me quando mi sento emozionato le metafore vengono fuori come una frana di roccia, vedi",sadness
"non volevo sentire alcun dolore, un'ora dopo hanno deciso di avviarlo e poco dopo mi hanno rotto le acque",sadness
Ricordo di essere rimasto sconvolto e di essermi sentito personalmente insultato dal fatto che avessero potuto pensare che avrei ascoltato qualcosa di così volgare come i Bee Gees,anger
guardo questa foto mi sento gentile e calmo il mio trucco è ancora morbido ma è più caldo e sento che si armonizza meglio con i colori caldi di questi fiori,joy
"So di non aver incontrato la maggior parte di voi di persona, ma mi sento così onorato di potermi unire a voi mentre ci avviciniamo a Dio",joy
"Mi sento particolarmente coraggioso e tenace, dovrò raccontare la storia di come sono state sparse le sue ceneri",optimism
mi sento ancora come se fossi punito,sadness
mi sento nervoso all'idea di lasciare mio figlio con te,fear
mi sento così soddisfatto del mio lavoro,joy
Mi sento furioso con l'amore perché pensavo davvero che fosse meglio di così,anger
"Mi avvilirò per ciò che è accaduto in passato, ma la frequenza di ciò è diminuita su una scala logaritmica e anche in questo caso è solo quando mi sento in dubbio, il che avviene anche meno",sadness
mi sento utile e apprezzato e questo per me è fondamentale,optimism
in realtà la settimana scorsa ero a una riunione in cui qualcuno ha sgridato una signora anziana perché il suo telefono squillava mi sentivo malissimo per lei il tuo capo ti tratta ingiustamente o in questo caso qualcuno ti fa sentire che non vali niente permette solo a chi ti ha offeso di rubare la tua gioia,anger
Non devo andare in giro a interrogare le ragazze o a sentirmi sospettoso,anticipation
mi sento stronzo stasera,anger
"mi sento così rilassato e felice e ho scoperto che mi piace avere progetti che richiedono alcuni mesi per essere realizzati, ma alla fine avrò un vero prodotto da mostrare",joy
mi piace la fresca sensazione di dolcezza che mi ha dato,joy
"Mi sento così nervoso per tutto, forse lascerò cadere la mia virtuosa posizione liberale e unirmi a Georgie Porgie",sadness
ho postato che ho sentito l'atmosfera casual quando si tratta di vestirsi,anticipation
ho terminato il podcast sentendomi non esattamente depresso ma come se non avessi ancora una risposta concreta su come trovare quell'equilibrio di cui gli autori di auto-aiuto amano parlare,sadness
"Non sono sicuro del perché, ma mi sento delicato",fear
sento il disgusto che mi sale in gola mentre sollevo il coperchio del water per farlo uscire,anger
posso già sentire lo spirito ribelle,optimism
mi sento onorato di far parte della comunità culinaria qui,joy
Non provo alcuna vergogna nel desiderare Iron Man nel mio cineworld locale,optimism
"Mi sento ingrato per aver voluto di più, ma la verità è che",sadness
mi sento un po' vanitoso,sadness
mi sembra che tu abbia scelto come target il segnalibro del titolo della classe vuota su Del,disgust
ho la sensazione che i miei pesci siano moderatamente più intelligenti della maggior parte dei pesci poiché ho notato che hanno la tendenza ad andare nell'angolo della vasca più vicino al contenitore del cibo per pesci e limitarsi a fissarlo,anticipation
mi sentivo intelligente quindi ho cambiato l'ultima riga in biscotti per te,joy
Ammetto che con la gioia di cucinare ci sono anche momenti in cui ti senti sconfitto,sadness
finalmente inizio a sentirmi come se avessi una vita vera qui a San Vicente e non sono più in una strana e confusa vacanza prolungata,joy
"mi sento come se anche se le cose non fossero del tutto risolte con la mia specializzazione, sono ancora in pace al riguardo",optimism
mi vergogno di te,sadness
mi sento dannatamente addolorato guardando le altre ragazze,anger
mi sento davvero irritato quando parlo dei miei problemi e le persone iniziano a parlare dei loro,anger
avevo nostalgia di casa per la colazione annuale di Pasqua e il servizio in chiesa stamattina quando siamo partiti per salire sul precipizio per ammirare l'alba,sadness
Non so voi ma a me fa sentire generoso,optimism
Mi sento già abbastanza festoso quest'anno anche se è solo novembre,joy
mi sento impotente nel ritrovare una sensazione di sicurezza,sadness
"ero ancora indeciso ieri sera, ma quando mi sono svegliato ho scoperto di aver preso la mia decisione e che, con mia grande sorpresa, lo slatebook era quello che volevo",optimism
sento che dovrei essere determinato da me e dalle mie azioni e da nessun altro,anger
"Pensavo che mi sarei sentito in ansia per questo, ero sorprendentemente a mio agio mentre era via",anticipation
mi sento svuotato e fisicamente dolorante per il lavoro che ho svolto,sadness
Di sicuro ho apprezzato il fatto che me lo chiedesse invece di sentirsi semplicemente arrabbiato o ferito perché pensava che lo fossi,anger
"Ascolto la sua musica sono così orgoglioso di pensare di aver dato alla luce questo bambino incredibilmente talentuoso che un giorno, quando era ancora adolescente, prese in mano una chitarra e la suonò come se fosse una seconda natura",joy
Non voglio che gli altri si sentano infelici solo perché devono accontentarmi,optimism
"sono uno scrittore prolifico nel mio fandom, ma non sento di essere così rispettato dagli altri scrittori come lo ero una volta perché scrivo così tanto e così spesso come la maggior parte delle persone non riesce",optimism
"mi sento solo, chi mi fa sentire speciale quando mi sento inutile, chi è sempre gentile e dolce con me",sadness
ho la sensazione che sarò insoddisfatto più volte,sadness
sento un colpetto gentile e trovo la figlia dei fiori che mi guarda con espressione grave,sadness
"Mi sento irrequieto e frustrato in questo momento, nel modo tipico delle persone che si stanno riprendendo da una malattia o da un infortunio",sadness
Mi sento onorato che un uomo così grande mi consideri suo amico,joy
Brucerò per te proverò dolore per te girerò il coltello e sanguinerò il mio cuore dolorante e lo farò a pezzi mentirò per te supplicherò e ruberò per te striscerò su mani e ginocchia finché non vedrai che sei proprio come me,anger
mi sento a disagio nel dire agli altri cosa c'è nella lista dei desideri delle ragazze,sadness
"non riesco a fare una semplice domanda di matematica e indovina cosa sono crollato di fronte al mio insegnante che conosco da quasi anni, mi sento sotto pressione e mi sento così male con me stesso",sadness
ho dubbi sulle mie capacità,sadness
mi sento molto svogliato ultimamente,sadness
"all'inizio ho detto che ho la pelle mista e grassa, ma lo uso ancora una volta alla settimana perché la mattina dopo averlo applicato la mia pelle è assolutamente meravigliosa",joy
devo essere sincero e dire che i primi due capitoli mi hanno un po' sopraffatto e non ero sicuro di riuscire a seguire tutto e mi sentivo un po' stupido,sadness
sono rimasto qui a scrivere questo articolo di blog pieno di odio che nessuno leggerebbe anche se vorrei che tutto il mondo mi leggesse e mi lodasse come un diavolo mi sento così infelice,sadness
Non posso guardare troppo a lungo senza sentirmi depresso,sadness
Non mi sento così generoso e lui viene mandato sul divano dove mi guarda male per le prossime sei ore,anger
non ci credevo davvero perché ho camminato per tutte le soste sull'acqua durante la mia prima maratona e in realtà non penso che camminare sia brutto ma dannazione mi sentivo testardo e volevo tornare a casa e avevo bisogno di essere motivato da qualcosa,anger
credo fermamente che l'unico modo per intraprendere questo mestiere sia scrivere il libro che ti appassiona e non preoccuparti di trovare il libro che il pubblico di massa desidera,optimism
Ho sempre la sensazione di avere un figlio più di un altro ed è vizioso,anger
faccio una cosa di cui mi vergogno,sadness
"Non voglio ferire i sentimenti di nessuno e certamente non voglio tradire la minima fiducia, ma voglio intrattenere e voglio essere fedele a me stesso, ai miei pensieri e agli argomenti in questione",optimism
"mi sento come se avessi semplicemente accettato ciò che è stato fatto e che, non importa quanto tempo sia passato, sarà sempre con me",optimism
Ero una ragazzina di un anno che voleva solo sentirsi importante,sadness
Vedo tutti i miei amici postare foto e aggiornamenti di stato su dove stanno andando o cosa stanno facendo e mi sento un po' geloso sapendo che non è qualcosa da cui posso uscire e divertirmi,sadness
Ho forti sentimenti riguardo all'essere fedele,optimism
suppongo che ci sentiamo tutti un po' inibiti quando si tratta di prendere in mano il telefono e chiamare qualcuno a cui non siamo più molto vicini,sadness
ho usato questa parola solo per sentire l'energia dell'attesa mentre le persone preparano i loro pasti deliziosi e raccolgono gli strumenti necessari per quando invitano i loro cari a casa loro,optimism
potrei farlo semplicemente perché non riesco a tenere la bocca chiusa e mi fa sentire malissimo,sadness
sento solo un dolore sordo e continuo al petto per qualche ora o un giorno,sadness
vedo persone che mi somigliano fisicamente mi sento sicuro di avviare conversazioni con estranei,optimism
mi sento un po' scontroso oggi,sadness
Sono così dannatamente curioso di sapere cosa ha intenzione di fare questo dottore biondo stasera,anticipation
Mi siedo e mi sento malissimo mentre Miles inizia a palpare i pantaloni di chiunque abbia sotto la schiena per un pacchetto di sigarette,sadness
non so se sia la freschezza di entrambi ma mi sento più energico durante queste stagioni,optimism
Mi sento irritabile a href http facendoaone ottanta,sadness
"sento che è triste ma mi va bene, sono felice di averlo fatto anche se fa un po' male",joy
sento che è un attore eccezionale,joy
Sento che tutto accadrà senza di me e che sono rimasto disilluso per tutto questo tempo,sadness
mi sento irrequieto nelle mie attività,sadness
ho sentito che aveva una leggera amarezza nel finale che sminuiva la sua sensazione oleosa in bocca e l'ingresso dolce,anger
"mi sono svegliato e mi sono sentito di nuovo triste, ma questo è stato rapidamente sostituito da una sensazione che mi ha rassicurato che le cose si sarebbero sistemate da sole con il loro tempo",sadness
"sono piuttosto riluttante a prendere in mano il libro ""La danza con i draghi"" perché una volta finito chissà quanto tempo dovrò aspettare che Martin finisse il prossimo capitolo gli ci sono voluti anni per pubblicare ""La danza con i draghi"" dopo un banchetto per i corvi",sadness
"stavo cercando di dimostrare che capivo cosa stava provando, ma era molto allarmata e preoccupata per la mia sicurezza",fear
Sento che è molto più giocoso e aperto con me rispetto alle altre ragazze di cui so che è amico,joy
"avevo bisogno di un po' di spazio per crescere ero nel bel mezzo di un cambiamento serio e ok sì, avevano anche ferito gravemente i miei sentimenti ed ero un po' dispettoso",sadness
Mi sento molto ingannato dato che sostengo la famiglia e faccio tutte le altre cose mentre lui passa ore al giorno a giocare,sadness
Continuo a sentirmi così contento della nostra decisione di trasferirci qui,joy
Non posso fare a meno di sentirmi gravato e ansioso per questo,fear
non mentirò questa settimana è stata una settimana un po' difficile per me mi sono sentito molto stressato e ansioso questa settimana inoltre penso che sto prendendo l'influenza ma sicuramente mi ha aiutato ad apprezzare le piccole cose,optimism
mi affeziono davvero ed emoziono quando mi sento così e non gestisco mai le cose come farebbero gli altri,optimism
"entrambi ho iniziato a sentirmi a disagio e mi sono alzato per andarmene, il che è stato accolto con commenti di oh sì, giusto, due ragazze come te non verrebbero in un bar se non stai cercando l'attenzione dei ragazzi",anger
Quasi non mi sentivo nemmeno convinto del modo in cui era scritto il libro,fear
"Mi sento coraggioso, lo prendo in grembo e dopo qualche secondo di lotta si rilassa completamente e si sottomette ai graffi della mamma",joy
"ritengo che i bracconieri e coloro che uccidono gli animali per le loro pelli, l'avorio o altre parti, dovrebbero essere puniti severamente trovo che la caccia e la pesca siano crudeli",anger
"mi sento vuoto dopo essere stato tradito in nome dell'amicizia, ero distrutto",sadness
sono sicuro che andrò oltre,optimism
ho bisogno di una guida extra e ho dei dubbi che Dio mi abbia messo all'orecchio il messaggio giusto di cui ho bisogno al momento giusto,optimism
"mi sento semplicemente insultato oh oh oh per il mio ex ex fidanzato, sono completamente su di te",anger
"Mi sento davvero davvero sarcastico, caustico o c'è stato un afflusso di idioti nella mia vita quotidiana",anger
"sento di poter solo sperare di non essere solo in questi pensieri e sono sicuro che tutti voi compagni di scambio probabilmente avrete gli stessi pensieri in mente con almeno alcuni di quelli elencati, alcuni potrebbero dire che essere uno studente di scambio è diverso da qualsiasi altra esperienza",optimism
Sento che Anna Ji è un po' testarda riguardo al disegno di legge di Jan Lokpal e alle proteste ad esso correlate,anger
lo ascolto mi sento tutto ribelle,sadness
"Mi sento meno donna, meno persona, meno preziosa perché non sono sposata e non esco con qualcuno",sadness
Mi sentivo davvero turbato e giù per quello che aveva detto mio padre,sadness
mi sentirei frenetico,fear
ho imparato a presentare davanti a una classe senza sentirmi nervoso,fear
mi manca anche il vecchio bambino curioso dentro di me sento solo che il bambino curioso dentro di me sta morendo lentamente per lo shock di sapere che il mondo non è bello come pensavamo che fosse,sadness
mi sento contento e felice con me stesso,joy
Sento che stiamo ottenendo un fantastico allenatore e persona di basket reclutatore,joy
Sono appena tornato da un altro miglio più velocemente di ieri e mi sento benissimo,joy
"Mi sento avventuroso, potrei anche farlo su più livelli",joy
non direi che soffro di disagio sociale in questo momento perché ho trovato posti in cui mi sento a mio agio e anche persone che mi hanno accettato per come sono,sadness
mi sentivo bene quella notte e lei ha capito bene,joy
"non provo amore verso me stesso e questo diventa una specie di circolo vizioso che mi fa sentire semplicemente pigro, compiacente e in generale semplicemente demotivato",sadness
Non posso scrivere una recensione per un libro che adoro a meno che non mi senta dell'umore adorante in quel momento,joy
mi sento molto insicuro e sensibile,sadness
mi sento così inutile certi giorni,sadness
mi sento il più non amato e non amabile,sadness
mi sento speciale a href http facsimilogos,joy
Sono fermamente convinto di non fare un omaggio per guadagnare numeri,optimism
mi sento davvero onorato di far parte di questa gara inaugurale e puoi percepire quanto siano orgogliosi i corridori locali di poter mostrare i loro percorsi e di ospitare questo evento,joy
Sento che puoi smettere di essere così odioso e pensare almeno per me,anger
non provavo alcun amore e cura adesso,joy
mi sento un po' uno sciocco ingrato per non aver scritto nulla su di lui la settimana scorsa,sadness
Oserei persino provare a spiegare a parole cosa provo per questo meraviglioso ragazzo che è qui a casa mia a giorni alterni tenendomi per mano durante gli sgomenti della vita,sadness
mi sentivo piuttosto irrequieto,sadness
mi sento un po' insoddisfatto,sadness
mi sento così impotente in questo momento,sadness
Sento di aver fatto molta strada e sono orgoglioso di ciò che ho ottenuto non solo questa settimana ma anche quest'anno,joy
Ero molto ansioso che questa canzone arrivasse alla radio non appena salivo in macchina,fear
mi sento insensibile alla fine del mondo come lo conosciamo e mi sento insensibile a href http leslielandberg,sadness
Stavo vivendo un anno terribile correndo e mi sentivo sempre esausto,sadness
sto attraversando delle prove o semplicemente mi sento preoccupato per qualcosa mi piace mettere della musica per l'adorazione mentre guido e penso davvero alle parole canto e prego mentre vado,sadness
non sono riuscito a fare molte cose che la maggior parte delle persone è riuscita a fare in vari momenti della loro vita sento di aver perso molto nella vita e so che il mio percorso attuale è il mio unico biglietto per vivere una vita che volere,sadness
Mi sento speranzoso e sollevato,optimism
sento che potrei aver perso il treno per imparare a usare il vasino,sadness
ho paura di chiamare il ragazzo di ieri perché penso che si arrabbierà perché penso che il mio capo sia arrabbiato perché non comunico con lui e mi sento come se stessi facendo un lavoro di merda e proietto le mie paure su di lui,fear
mi sento sempre così noioso la mattina,sadness
"Sono senza parole per raccontarti il ​​mio dolore agonizzante, sento dal mio cuore addolorato il mio cuore di oscurità",sadness
mi sento sferzare e sono scortese,anger
"Mi sento intontito e di cattivo umore a causa del mio episodio, senza contare il fatto che ieri sera mi sono spaventato",fear
So che non sarà un picnic e non mi sentirò affatto sconfitto se avrò la prima contrazione e deciderò immediatamente di fare l'epidurale o se sarò indotto o dovrò sottopormi a un cesareo o qualunque cosa possa essere,optimism
sento che è di vitale importanza e sottolineo che dimostriamo amore gli uni verso gli altri e amore genuino per favore le persone altrimenti sentiti libero di essere freddo con me non mi piace essere ingannato,optimism
mi sento un po' calmo adesso,optimism
mi sentivo coraggioso e avrei provato a riprendere a correre,optimism
"soffro di asma e quando riesco a malapena a respirare quando è difficile mi sento molto tremante e debole ho voglia di non fare altro che restare lì, impotente e mi sento come se crollassi ho fatto così tante ricerche e non ho ottenuto nulla",sadness
ho camminato sotto il rifugio pensando che fosse il rifugio perfetto da una tempesta,optimism
"Trovo che sia utile lasciare andare la propria volontà dicendo che sia fatta la tua volontà, non la mia, o quando mi sento particolarmente impaziente nel momento in cui Dio lo desidera e non nel mio tempo",optimism
ancora una volta non sono ispirato e dopo aver guardato idee e immagini sento che non le apprezzo più diventano inutili e puramente guidate dalle abilità non avendo nulla a che fare con il pensiero,sadness
"divento qualcun altro e faccio battute imbarazzanti a caso, onestamente, questa sensazione è così strana, è così che ci si sente a essere in cima a una nuvola",sadness
Spero di ottenere il lavoro perché ho un disperato bisogno di soldi e mi sento avido,sadness
Sento di essere odiato dalla maggior parte delle ragazze perché sono un bravo ballerino,anger
ho la sensazione che vivere ad Austin sia stato davvero dolce sotto altri aspetti,sadness
"Penso che sarebbe più facile se avessi dei genitori che discutessero con me a questo proposito, allora potrei sentirmi ribelle o qualcosa del genere, ma in questo momento mi sento solo un peso",sadness
Penso che sto recuperando la sensazione di aver perso l'autunno e i suoi meravigliosi colori,sadness
Ho incolpato le persone intorno a me per avermi fatto sentire meno apprezzata per il fatto di essere una mamma casalinga,sadness
sento che questo fine settimana sarà da troia,fear
"Ho l'impressione che Banjo lo sentisse davvero, ma Molly preferisce ancora la sua amata Katy Perry che fa le fusa",joy
Non sono riuscito a fare scherzi a nessuno durante tutta la giornata perché ero troppo occupato o non mi sentivo creativo,disgust
"Vorrei che io e lui potessimo uscire e potermi pettinare e truccare e sentirmi carina e flirtare e parlare e cose del genere, ma questo non succede mai",sadness
Mi sento particolarmente ottimista oggi e ho tutte le ragioni per aspettarmi cose straordinarie,optimism
Penso che i libri siano sempre un regalo meraviglioso per un bambino,joy
Gli ho detto che ero disposto a fare tutto il necessario per non dovermi sentire così orribile ogni giorno,optimism
mi sentivo freddo nei confronti del mio partner anche se non pensavo di presentarmi in quel modo sentivo di dover fingere i miei sentimenti per lui e che non lo amavo più,sadness
"mi sento bene, questo deve essere il motivo per cui il prezzo era così scandaloso",joy
mi sento davvero superiore,optimism
sento che quella linea è così perfetta,joy
mi sdraio lui sente la mia pancia ascolta il battito del cuore del bambino si arrabbia con me perché mi sono seduto senza prima rotolarmi su un fianco e poi mi dice che ci sono delle proteine ​​nelle mie urine non c'è niente di cui preoccuparsi e mi chiede se c'è qualcosa che mi dà fastidio,sadness
me ne sono andato sentendomi assolutamente devastato,sadness
"Non devo irrigidirmi, non devo lottare per me stesso o sentirmi in colpa per il mio comportamento naturale",optimism
"Lavoro bene con quasi tutti i clienti con cui sono stato in contatto perché so cosa significa sentirsi depresso, arrabbiato, frustrato, irritato, senza speranza e apatico perché lo sento ogni giorno",anger
"Ho sentito qualcuno dire che dovremmo lasciare che i giardinieri facciano quello che vogliono, mi sento piuttosto irritato",anger
Mi sento così riconoscente per ogni esperienza della mia vita che mi ha portato da ora a oggi,joy
mi sento affettuoso nei suoi confronti,joy
mi sento davvero di merda ed è davvero come se tutto fosse rovinato,sadness
Ho sempre la sensazione che l'amore sia qualcosa di molto più vasto e se potessimo esplorarlo insieme forse dovrei trasformare la mia vita in qualcosa di utile prima che sia troppo tardi,optimism
mi sento inutile solo con una laurea e un master,sadness
mi sono fermato e ho iniziato a dirmi cosa volevo sentire: sono in pace,optimism
"mi sono comportato in modo distaccato e freddo nei confronti degli altri in situazioni che richiedevano empatia, non è che non mi importi, semplicemente non provo sempre sentimenti, quindi fingo",sadness
mi sento come se avessi centrato il matrimonio e gli aspetti domestici della mia vita e sono felice e contento come posso essere in questi aspetti,joy
Dico solo alla gente che in questo momento mi sento come un dolce pasticcio del sud,anger
"penso che per le persone con piante tenere che potrebbero essere state piantate troppo presto, potrebbe effettivamente scendere sotto lo zero nelle prossime notti",anticipation
Mi sento davvero incazzato perché voglio passare più tempo con te,anger
"Mi sento calmo e sto bene, ma a volte divento così triste",sadness
sono uscito per chiudere le galline poi sono stato tentato dallo splendore delle stelle di attraversare i campi ghiacciati sentendo molto freddo guardando il cielo,sadness
mi sento un po' letargico,sadness
Mi sento anche appassionato di insegnare,optimism
mi sono svegliato e mi sono sentito un po' turbato,fear
"Devo portare Jenny a farsi sterilizzare, quindi ovviamente mi sento nervoso e in colpa",fear
ho ricevuto un messaggio di risposta da Daniel un po' in ritardo e mi sento molto più rassicurato perché non sono l'unico a pensare che io sia emotivamente insensibile,optimism
"li avevo già incontrati in precedenza e, per quanto questi sogni mi emozionassero, mi lasciavano ancora più terrorizzato",fear
"lavoro come un matto facendo cose extra in casa o facendo volontariato e servendo altre persone nel tentativo di sentirmi produttivo e utile a qualcuno, per favoreeeeeeeee",sadness
Ho iniziato a mettere in discussione Dio sentendomi inutile e persino geloso degli altri che diventano genitori così facilmente,sadness
non posso fare a meno di sentirmi curioso a riguardo,anticipation
mi sento così riconoscente oggi,joy
"Mi sento un po' stronzo e irritabile, devo provare a fare un pisolino",sadness
"Questa volta ho rifiutato di acquistarne uno, mi sono divertito a sentirmi schiacciato e a progettare pensando a tutto il filo divino",joy
mi sembra che aggiunga un po' più di protezione dal freddo e il tessuto è ottimo per allontanare il sudore,optimism
mi sento molto più rilassato prima di partecipare a questa gara,joy
sento che questo ha bisogno di un titolo intelligente ma non riesco a pensarne uno,anticipation
mi sento un po' vergognoso di me stesso,sadness
"mi sentivo come se avessi sviluppato dei sentimenti per questo ragazzo, spiegando così perché lo seguivo come un fedele cucciolo di cane e lui non l'ha mai saputo",disgust
mi sento come se fossi così distratto quasi tutti i giorni,sadness
Mi sento sempre solidale con quelli che fanno altrettanto perché la vita può essere davvero dura con te a volte quando sei molto orgoglioso,sadness
"non ho avuto infortuni gravi o intoppi a parte l'infezione al piede di un paio di mesi fa, ma ho notato che le ginocchia e l'interno del piede hanno iniziato a farmi male e a diventare dolenti durante le corse più lunghe",sadness
mi sembra che nove volte su tutto il tempo in cui sei determinato e appassionato tende comunque a funzionare,optimism
mi sento assolutamente fantastico,joy
ho preso un'iniezione di terbutalina che ti fa tremare e ti fa battere forte il cuore come se avessi appena bevuto una tazza di caffè,fear
Ero stressato per la ricerca di lavoro e per la ricerca di un appartamento e mi sentivo semplicemente sopraffatto da tutto quello che stava succedendo,sadness
mi sono sentito molto arrabbiato per questo,sadness
"non mi sono ammalato molto spesso in inverno da quando ho smesso di fumare anni fa, così raramente che ora, quando mi ammalo, mi sento indignato, che ne dici del mio pensiero razionale",anger
"Mi sento molto romantica, quindi ho pensato di mostrarti alcuni semplici regali dell'ultimo minuto e idee di moda per San Valentino",joy
"Mi sento così irrequieto, così annoiato e rischio di rinunciare a essere bravo al lavoro",sadness
"Ho bisogno di migliorare il mio gioco, ma mi sento come se non potessi essere disturbato",anger
mi sento sgradito,disgust
"adesso mi sento a disagio come se trasportassi una Volvo, ma la mia pancia è bella e ordinata e non somiglia molto alla pancia da birra che ha mio padre, bella, dura e rotonda e io dondolo proprio come fa lui",sadness
Sono felice di riferire che non mi sento ancora terribilmente stressato,optimism
mi sento più fedele a Micah,optimism
Sento che è di vitale importanza che coloro che si prendono cura di me sappiano queste cose,optimism
mi sentivo un po' strano con quel costume,sadness
non volevo trascorrere le mie giornate facendo un lavoro che non mi piaceva o tornare a casa stressato e stanco e non poter dare a mia figlia l'attenzione che meritava,sadness
Ho notato che le dita delle mani e dei piedi diventano molto fredde e mi sento quasi insensibile,sadness
Compro sempre un paio di lombi di maiale quando sono in saldo e quando mi sento furbo li taglio a metà e li infilo in chiusure lampo da un gallone con una marinata e li metto nel congelatore,optimism
Mi sento così estremamente deluso da te che mi hai dato per scontato,sadness
sento che tutto ciò che spero diventi un pilastro della mia vita mi aggrappo mi disprezzo per essermi aggrappato a qualcosa come un fottuto bambino senza speranza,anger
"Non lo so, ma mi sento virtuoso, quindi accetto la ricompensa",joy
mi sento come se non potessi davvero emozionarmi per questa gara perché non ho idea se sarò in grado di correrla o meno,fear
"Di solito finisco per sedermi alla scrivania con la sensazione di essere al lavoro, ma svolgo solo attività non importanti o navigo in Internet",sadness
"Mi sento la mamma di un essere umano compassionevole, intelligente e stabile",optimism
mi sento elegante con un vestito,joy
sento ancora che ci sia ancora molto da fare per farmi divertire,joy
"Non mi sentivo abbastanza schifoso, zia Flo ha deciso di presentarsi e sono gonfia come un palloncino",anger
"Mi sentivo estremamente ansioso, quindi andai nella mia stanza per leggere la Bibbia e pregare",fear
"Scrivo questo, ridacchio e scuoto la testa con umiliante vergogna, ma in un certo senso mi sento un po' trionfante",joy
"Ho detto qualcosa di familiare, ad esempio mi piacerebbe essere presente con te adesso e mi sento troppo in ansia per il tempo",joy
scrivo questo post e mi sento estremamente felice di comprarmi un piccolo angolo in questo mondo di blogger,joy
Non so come altro descriverlo se non dire che ho provato la stessa sensazione circa tre settimane prima che la mia amata nonna morisse,sadness
"ho imparato e ri-imparato la lezione che non importa cosa provo per me stesso o cosa pensano gli altri per me, sono considerato prezioso da Dio",optimism
Conosco la sensazione di lei che perde il controllo contro di me e confida in me per catturarla quando va in pezzi,optimism
"ho detto prima che non esitate a contattarmi, è qualcosa su cui sono interessato a saperne di più",optimism
"Sto a letto sapendo che lo spirito santo deve fare il lavoro, ma mi sento oppresso perché non sto lavorando abbastanza",sadness
"Mi rendo conto di quanto successo stiano avendo i miei tentativi, sto iniziando a connettermi con il fatto che le persone vogliono ascoltare musica e non la perfezione qualunque essa sia",anticipation
"sento che ha una presenza molto piacevole, quasi trasparente, su lobelia, anche se quella presenza era comunque necessaria",optimism
non riesco a sentire nulla di quello che hanno detto perché tutto fa sempre così male,sadness
"Ho la grave sensazione che non tornerò fino a domani e, stranamente, l'ho accettato",optimism
"ho avuto la fortuna di correrla per la quinta volta, come potevo non sentirmi altro che grato per i tanti doni che questa corsa mi ha fatto?",joy
ti suggerisco di dargli un'occhiata quando ti senti abbastanza curioso da sapere più cose su parole inglesi specifiche legate a malattie familiari,anticipation
scrivo queste parole e sento che non dovrei essere sorpreso,anticipation
"lo so, quel cretino è in alto e mi sento trionfante",joy
Ho intenzione di farlo ottenendo un mba e da quel programma mba sento che vorrei i risultati più preziosi,optimism
Mi sento un po' solo a scrivere questo perché non sono faccia a faccia con qualcuno e non riesco a ricevere feedback,sadness
ho dei grandi amici e dei coinquilini fantastici che hanno ascoltato come mi sento e mi hanno ricordato che non è così importante e che dovrei godermi la vita ed essere orgoglioso di me stesso,optimism
quando ho saputo che il mio migliore amico non aveva superato gli esami,sadness
Ieri avevo detto a Gerry che se mi sento isolato è colpa mia,sadness
"Sento che vivere nella paura in questi giorni è solo un altro modo di morire prima del tempo, quindi oggi mi dichiaro senza paura",fear
cominciai a sentirmi come se stessi impazzendo perché ero sicuro di poter vedere le stelle galleggiare nell'acqua ma ogni volta che andavo a prenderne una non ottenevo nulla,sadness
Praticamente ho trascorso una notte infelice piangendo e sentendomi terrorizzato e nauseato,sadness
Negli ultimi giorni mi sono sentito un po' angosciato per non aver scritto così tanto qui,sadness
"Mi sento tutto allegro e caldo dentro, ma mi sento solo vuoto",joy
"Volevo solo leggere libri, guardare la tv e sentirmi infelice",sadness
Avevo un po' paura di provare a mangiare questa dannata cosa,fear
Non mi sentirei sgradito nel suo appartamento di certo,disgust
Mi sono preso cura di me stesso evitando eventi familiari che mi facevano sentire di merda,sadness
ho fatto una scansione del corpo e ho capito che era tutto fantastico,joy
mi sento molto più energico che in una cupa e piovosa giornata autunnale,joy
sono sicuro che mi sentirò bene domattina,fear
guardo gli altri e mi sento geloso,sadness
mi sento un bastardo idiota,anger
