text,label,sentiment,dominant_sentiment
Sono stato accolto all'aeroporto e preso sotto l'ala protettiva di Lucy per sentirmi accolto e curato,joy,"Negative: 0.0001512%,
Neutral: 0.0358083%,
Positive: 0.9640405%",POSITIVE
"ho detto a mio padre che gli avrei fatto un appeso al muro per Natale, quindi ora mi sento un po' più sicuro nel creare queste stelle per partecipare a quel progetto",optimism,"Negative: 0.0005295%,
Neutral: 0.0456967%,
Positive: 0.9537739%",POSITIVE
trovo che nonostante abbia la sensazione che questo libro mi sia piaciuto davvero l'ho letto tutto come se avessi un bisogno fisico di scoprire cosa succederà dopo non riesco a pensare a niente da dire al riguardo,anticipation,"Negative: 0.0022287%,
Neutral: 0.0034463%,
Positive: 0.9943250%",POSITIVE
"Ho assistito a molte crisi epilettiche, ma mai così tante contemporaneamente e ovviamente mi sento sempre totalmente impotente",sadness,"Negative: 0.9958494%,
Neutral: 0.0038623%,
Positive: 0.0002883%",NEGATIVE
"mi sento un po' insensato ad ammetterlo perché non si tratta di articoli dal prezzo elevato, tuttavia non volevo acquistarli entrambi, quindi ho dovuto fare una scelta",sadness,"Negative: 0.9947169%,
Neutral: 0.0049370%,
Positive: 0.0003462%",NEGATIVE
"mi sento più forte, più chiaro, ma un po' seccato, non so perché",anger,"Negative: 0.4308630%,
Neutral: 0.3736286%,
Positive: 0.1955085%",NEGATIVE
non vedo l'ora di scoprire quanto mi faccia sentire fantastico probabilmente pubblicherò maggiori dettagli nei prossimi giorni per chiunque sia curioso di sapere questa cosa assurda che facciamo di tanto in tanto,joy,"Negative: 0.0001500%,
Neutral: 0.0031964%,
Positive: 0.9966537%",POSITIVE
Non mi sento sempre creativo,optimism,"Negative: 0.9904992%,
Neutral: 0.0092511%,
Positive: 0.0002496%",NEGATIVE
"mi sento semplicemente infuriato e impotente, apparentemente incapace di attuare il cambiamento che voglio vedere",anger,"Negative: 0.9967097%,
Neutral: 0.0030688%,
Positive: 0.0002214%",NEGATIVE
volevo solo che il buio della notte mi inghiottisse in un sonno profondo simile al coma per non sentire e sopportare la sofferenza nel profondo,sadness,"Negative: 0.4495782%,
Neutral: 0.5211558%,
Positive: 0.0292659%",NEUTRAL
Sono meno sotto shock e al momento mi sento insultato per essere stato steso ad asciugare lo scorso fine settimana a bruciare le sue cose sembra una ricompensa abbastanza giusta per la mia grazia non apprezzata sotto pressione,anger,"Negative: 0.9811786%,
Neutral: 0.0151332%,
Positive: 0.0036883%",NEGATIVE
"possedevo ma non mi sentivo completamente accolto ho deciso di contattare Hans, tra gli altri, inviando un'e-mail alla sua vecchia casella di posta anche se non comunicavamo da più di dieci anni",joy,"Negative: 0.2153268%,
Neutral: 0.7818771%,
Positive: 0.0027960%",NEUTRAL
sono così grato per il mio sogno che ho ricominciato a disegnare mi ha fatto sentire talentuoso e ha incorniciato il mio sogno posso perseguire tutto ciò che voglio,joy,"Negative: 0.0001708%,
Neutral: 0.0010520%,
Positive: 0.9987772%",POSITIVE
sento un forte cambiamento ultimamente,optimism,"Negative: 0.0013286%,
Neutral: 0.2607834%,
Positive: 0.7378880%",POSITIVE
inganno da parte di una persona che amavo moltissimo,sadness,"Negative: 0.3685333%,
Neutral: 0.6088817%,
Positive: 0.0225850%",NEUTRAL
Non penso che ci sarebbe un momento di noia con lui,optimism,"Negative: 0.0487681%,
Neutral: 0.9152452%,
Positive: 0.0359867%",NEUTRAL
"Lo capisco anche come un altro messaggio da portare a casa che devi superare i tuoi limiti, fare cose che ti fanno sentire a disagio e che ti spaventano",fear,"Negative: 0.2764288%,
Neutral: 0.6787568%,
Positive: 0.0448144%",NEUTRAL
"ho passato buona parte della giornata sentendomi piuttosto agitato e teso, come se non mi ci volesse molto per spezzare davvero e masticare la testa di qualcuno",anger,"Negative: 0.8028412%,
Neutral: 0.1050263%,
Positive: 0.0921324%",NEGATIVE
mi sento bene senza che succeda nulla di sessuale o altro,joy,"Negative: 0.0001758%,
Neutral: 0.0033002%,
Positive: 0.9965240%",POSITIVE
"sono bravo in quello che faccio, aiutando e raggiungendo i bambini che spesso vengono ignorati perché aggressivi, non utili o spiacevoli, mi fanno sentire utile",optimism,"Negative: 0.0001912%,
Neutral: 0.0034976%,
Positive: 0.9963112%",POSITIVE
Lascio la lezione sentendomi sempre più confuso ogni settimana,sadness,"Negative: 0.8929167%,
Neutral: 0.1058367%,
Positive: 0.0012465%",NEGATIVE
"Devo dire che mi sento meglio con me stessa e sono davvero entusiasta di raggiungere visualizzazioni per il mio amato blog, adoro indossare i collant",joy,"Negative: 0.0001922%,
Neutral: 0.0009632%,
Positive: 0.9988445%",POSITIVE
"Ho difficoltà a prendermi cura della famiglia dei personaggi principali, anche se lo stretto attaccamento al matrimonio di Don della prima stagione ha fatto sì che le storie di Betty sembrassero utili perché le avevano mentito dicendo che era una ladra di identità",sadness,"Negative: 0.9794581%,
Neutral: 0.0196489%,
Positive: 0.0008930%",NEGATIVE
mi sento come se pensassero che li odio o qualcosa del genere ed è semplicemente strano,disgust,"Negative: 0.3916788%,
Neutral: 0.0431145%,
Positive: 0.5652066%",POSITIVE
"mi piace andare nelle chiese che si trovano lì, la sensazione è sempre così pacifica e tranquilla, ecco perché desideravo visitare il monastero di Pochayiv e senza commenti ne è valsa davvero la pena",joy,"Negative: 0.0002633%,
Neutral: 0.0773340%,
Positive: 0.9224026%",POSITIVE
mi sento così ingrato quando penso di dire queste cose ma non sono sicuro di come migliorare me stesso,sadness,"Negative: 0.9964609%,
Neutral: 0.0032276%,
Positive: 0.0003116%",NEGATIVE
stasera ho portato alla sua attenzione il fatto che non penso che sia molto premuroso,anticipation,"Negative: 0.5669724%,
Neutral: 0.4212487%,
Positive: 0.0117790%",NEGATIVE
"Non riesco a dormire, disse irritata, ho freddo",anger,"Negative: 0.7427242%,
Neutral: 0.2554744%,
Positive: 0.0018013%",NEGATIVE
"Non mentirò, è davvero strano scriverlo proprio adesso",sadness,"Negative: 0.0501782%,
Neutral: 0.6543741%,
Positive: 0.2954478%",NEUTRAL
"Lo indosso, mi sento davvero radioso e penso che la luminosità sia della giusta quantità di brillantezza in modo che risalti, ma non eccessivamente luccicante o brillante",joy,"Negative: 0.0001452%,
Neutral: 0.0013124%,
Positive: 0.9985424%",POSITIVE
quando mi sono rotto una gamba ho avuto paura,fear,"Negative: 0.9366856%,
Neutral: 0.0627937%,
Positive: 0.0005207%",NEGATIVE
mi sento incredibilmente tranquillo e spaziale,sadness,"Negative: 0.0001017%,
Neutral: 0.0016574%,
Positive: 0.9982408%",POSITIVE
io e gli altri sentiamo che la rabbia è un'enorme ondata di sollievo da ciò che prima sentivamo seduti nella stanza umida della paura e dell'impotenza,fear,"Negative: 0.0040378%,
Neutral: 0.1778352%,
Positive: 0.8181270%",POSITIVE
"Mi sento affatto amareggiato per il suo trattamento, non ha dato indicazioni lunedì sera",anger,"Negative: 0.9559896%,
Neutral: 0.0316277%,
Positive: 0.0123828%",NEGATIVE
mi sento davvero titubante,fear,"Negative: 0.9911170%,
Neutral: 0.0068734%,
Positive: 0.0020096%",NEGATIVE
"mi sento minacciato e il mio senso di sicurezza si sente minacciato, vado fuori di testa",fear,"Negative: 0.9245477%,
Neutral: 0.0741928%,
Positive: 0.0012596%",NEGATIVE
Spero che vi sentiate tutti favolosi,optimism,"Negative: 0.0000760%,
Neutral: 0.0033505%,
Positive: 0.9965734%",POSITIVE
ero fuori dalla porta di uscita sentendomi strano perché all'ultimo momento tutto sembrava scivolarmi via dalle mani come un pesce scivoloso e speravo anche di sapere cosa fare e se riesco a guardarlo positivamente significa solo un altro viaggio riprovare,optimism,"Negative: 0.9076264%,
Neutral: 0.0907886%,
Positive: 0.0015850%",NEGATIVE
Sono abbastanza grande da aver sperimentato molte delle cose che Jake incontra anche se da bambino e questo si diverte con i miei ricordi e mi induce un sentimento di nostalgia per tempi più vecchi e più semplici,optimism,"Negative: 0.0002129%,
Neutral: 0.0015750%,
Positive: 0.9982121%",POSITIVE
"Ho già notato che ho perso peso, mi sento più leggero, più energico e mi sento più felice",joy,"Negative: 0.0002755%,
Neutral: 0.0011986%,
Positive: 0.9985260%",POSITIVE
mi sentivo bene fino a quando whammo,sadness,"Negative: 0.0002016%,
Neutral: 0.0124915%,
Positive: 0.9873068%",POSITIVE
Non mi piace quando sembra che le cose siano affrettate,anger,"Negative: 0.9835760%,
Neutral: 0.0161951%,
Positive: 0.0002288%",NEGATIVE
avevo un buon presentimento riguardo alla presentazione e le reazioni del pubblico erano buone,optimism,"Negative: 0.0002762%,
Neutral: 0.0010725%,
Positive: 0.9986513%",POSITIVE
"mi sono seduto in macchina e ho letto il mio libro che mi andava benissimo e inoltre non mi sentivo molto socievole quella mattina a causa di un incubo piuttosto brutto la notte prima, quindi leggere il mio libro è stata la cosa migliore da fare",fear,"Negative: 0.1952233%,
Neutral: 0.0406317%,
Positive: 0.7641450%",POSITIVE
"Guarderò la prima versione o, se mi sento avventuroso, guarderò la versione fantasy immaginaria.",joy,"Negative: 0.0023311%,
Neutral: 0.6792970%,
Positive: 0.3183719%",NEUTRAL
Mi sento così turbato e instabile che non sono sicuro di cosa fare a questo punto,sadness,"Negative: 0.9751682%,
Neutral: 0.0218030%,
Positive: 0.0030289%",NEGATIVE
ritengo che sia stato un buon investimento trasformare questo edificio in un ristorante,optimism,"Negative: 0.0027550%,
Neutral: 0.0363239%,
Positive: 0.9609211%",POSITIVE
mi sento malissimo per non essere consumato dal senso di colpa,sadness,"Negative: 0.9610249%,
Neutral: 0.0375177%,
Positive: 0.0014574%",NEGATIVE
Faccio quello che posso per sentirmi ancora un membro prezioso,optimism,"Negative: 0.0001001%,
Neutral: 0.0028393%,
Positive: 0.9970605%",POSITIVE
"Sono sicuro che ci sono situazioni in cui questo accade con il pubblico più anziano, ritengo che sia pericoloso fare appuntamenti online quando sei giovane",disgust,"Negative: 0.9075617%,
Neutral: 0.0914994%,
Positive: 0.0009390%",NEGATIVE
Mi sento completamente fortunato a far parte di questo gruppo,joy,"Negative: 0.0001297%,
Neutral: 0.0014922%,
Positive: 0.9983780%",POSITIVE
mi sento così stupido e sono arrabbiato con me stesso,sadness,"Negative: 0.9979062%,
Neutral: 0.0018977%,
Positive: 0.0001961%",NEGATIVE
"mi sento stressato, ho un sacco di strumenti in tasca con cui reagire",sadness,"Negative: 0.9449057%,
Neutral: 0.0541865%,
Positive: 0.0009078%",NEGATIVE
mi sento come se stessi guardando perennemente a metà un film triste,sadness,"Negative: 0.9977187%,
Neutral: 0.0020975%,
Positive: 0.0001839%",NEGATIVE
"ho visto che c'erano altre pietre e Jackie era lì in piedi in un certo modo, posso sentire che si sentiva un po' agitata",anger,"Negative: 0.1273608%,
Neutral: 0.7449050%,
Positive: 0.1277342%",NEUTRAL
"Di solito aumento il carattere e forse, se mi sento coraggioso, passo a uno stile di carattere non standard",optimism,"Negative: 0.0198715%,
Neutral: 0.3326151%,
Positive: 0.6475133%",POSITIVE
un pomeriggio,joy,"Negative: 0.0004794%,
Neutral: 0.9904174%,
Positive: 0.0091032%",NEUTRAL
mi rendo conto che anche se mi sento generoso dovrei assolutamente procurarmi delle scarpe è passato più di un anno e non ne ho per l'autunno,sadness,"Negative: 0.0733107%,
Neutral: 0.0632314%,
Positive: 0.8634578%",POSITIVE
Sento che ognuno di noi ha una voce e siamo tutti ansiosi di ascoltare ciò che l'altro ha da dire,optimism,"Negative: 0.0002858%,
Neutral: 0.3314148%,
Positive: 0.6682994%",POSITIVE
mi sento scontroso,sadness,"Negative: 0.9826163%,
Neutral: 0.0171594%,
Positive: 0.0002243%",NEGATIVE
Mi sento così fortunato che mia madre sia viva e posso parlarle ogni giorno e,joy,"Negative: 0.0001061%,
Neutral: 0.0018624%,
Positive: 0.9980316%",POSITIVE
non devo sentirmi infastidito dal fatto che mendicano ma piuttosto amarli e provare compassione per il fatto che le circostanze li hanno costretti a ricorrere all’accattonaggio,optimism,"Negative: 0.0039829%,
Neutral: 0.0265443%,
Positive: 0.9694728%",POSITIVE
Penso che se fai acquisti intelligenti puoi comunque aggiungere qualche cosa qua e là al tuo guardaroba senza spendere una fortuna,optimism,"Negative: 0.0127734%,
Neutral: 0.1183788%,
Positive: 0.8688478%",POSITIVE
mi sento in imbarazzo anche solo scrivendo quelle parole assurde adesso perché la verità è che mio figlio vive sul nostro bancone da quando abbiamo portato a casa questo cucciolo due settimane fa,sadness,"Negative: 0.9949904%,
Neutral: 0.0029751%,
Positive: 0.0020346%",NEGATIVE
Non posso essere sicuro di sentirmi inconsciamente un po' in colpa per aver litigato con mia madre,sadness,"Negative: 0.7721485%,
Neutral: 0.2242821%,
Positive: 0.0035694%",NEGATIVE
ho passato le ultime due settimane ad avere molta paura,fear,"Negative: 0.8215162%,
Neutral: 0.1757863%,
Positive: 0.0026975%",NEGATIVE
"mi sento così brutto, grasso e solo",sadness,"Negative: 0.9962633%,
Neutral: 0.0034148%,
Positive: 0.0003218%",NEGATIVE
mi sento abbastanza bene a conoscenza,anticipation,"Negative: 0.0002363%,
Neutral: 0.0026910%,
Positive: 0.9970727%",POSITIVE
Voglio una relazione in cui i partner si danno forza a vicenda e non si sentono gravati dalle loro storie ed eccentricità,optimism,"Negative: 0.0009239%,
Neutral: 0.0926904%,
Positive: 0.9063857%",POSITIVE
"Mi sento leggermente più aggraziato nel balletto, ma è sempre temporaneo",joy,"Negative: 0.2711813%,
Neutral: 0.6795666%,
Positive: 0.0492521%",NEUTRAL
"Mi sentivo piuttosto tenero, lascia che te lo dica",sadness,"Negative: 0.0004184%,
Neutral: 0.0065682%,
Positive: 0.9930134%",POSITIVE
Ero un po' scettico riguardo al mio principe ranocchio,anticipation,"Negative: 0.9545875%,
Neutral: 0.0436267%,
Positive: 0.0017859%",NEGATIVE
sento che ha avuto molto successo nel farlo,optimism,"Negative: 0.0002314%,
Neutral: 0.0035734%,
Positive: 0.9961952%",POSITIVE
"mi sento sollevato quando va a letto perché mi ha sfinito, ma sono sempre entusiasta di tirarla fuori dalla culla il giorno dopo, anche quando ci sveglia prima di quanto vorremmo",joy,"Negative: 0.0001344%,
Neutral: 0.0016913%,
Positive: 0.9981743%",POSITIVE
"penso che se vuoi innamorarti di un oggetto devi almeno renderlo utile, come un vibratore o un dildo",anticipation,"Negative: 0.0126119%,
Neutral: 0.0080644%,
Positive: 0.9793237%",POSITIVE
Voglio fare quelle cose mentre sono ancora giovane e mi sento un po' senza paura,optimism,"Negative: 0.0035423%,
Neutral: 0.1891881%,
Positive: 0.8072696%",POSITIVE
A volte riesco a sentire gli sguardi che ricevo quando non mostro le lacrime o le emozioni in un momento tenero o anche in un momento difficile,sadness,"Negative: 0.1986542%,
Neutral: 0.6763823%,
Positive: 0.1249635%",NEUTRAL
Mi avvicino di più alla gioia quando sono fisicamente accanto agli amici che adoro e trascorrono del tempo prezioso insieme,joy,"Negative: 0.0001193%,
Neutral: 0.0015453%,
Positive: 0.9983354%",POSITIVE
mi sento estremamente turbato e angosciato,sadness,"Negative: 0.9499836%,
Neutral: 0.0352892%,
Positive: 0.0147272%",NEGATIVE
mi sento in ansia per questo,fear,"Negative: 0.7835616%,
Neutral: 0.1747794%,
Positive: 0.0416591%",NEGATIVE
Mi sento molto stanco e incerto riguardo all'amore e fondamentalmente sono stufo di essere quello più innamorato di innamorarmi di qualcuno che non prova tanto nei miei confronti,sadness,"Negative: 0.9950517%,
Neutral: 0.0042756%,
Positive: 0.0006727%",NEGATIVE
mi alzo per riempire nuovamente il caffè e sento quel dolore piacevole e familiare che mi ricorda quanto mi mancano le conversazioni con tutto il corpo che si possono avere quando si è seduti su un buon cavallo,sadness,"Negative: 0.0109969%,
Neutral: 0.0202421%,
Positive: 0.9687610%",POSITIVE
Ho detto prima che mi sento un ipocrita che sostiene il sostegno e la consapevolezza del diabete senza sostenere la mia situazione,sadness,"Negative: 0.9946391%,
Neutral: 0.0051544%,
Positive: 0.0002064%",NEGATIVE
sento che è utile,optimism,"Negative: 0.0001657%,
Neutral: 0.0018423%,
Positive: 0.9979920%",POSITIVE
mi sento brutto quindi devo esserlo,sadness,"Negative: 0.9942971%,
Neutral: 0.0054963%,
Positive: 0.0002066%",NEGATIVE
Mi sento un po' stressato per l'imminente apertura del mio club del libro e non so come farò a inserire le persone in quel posto,sadness,"Negative: 0.9459957%,
Neutral: 0.0495399%,
Positive: 0.0044646%",NEGATIVE
non ho reagito direttamente alla controversia sulla fissazione dello spot ha espresso i suoi sentimenti su Twitter twittando il testo di una famosa canzone di un film di Bollywood,anger,"Negative: 0.3013179%,
Neutral: 0.6966714%,
Positive: 0.0020108%",NEUTRAL
però mi sento un'idiota a chiamare di nuovo,anger,"Negative: 0.9805197%,
Neutral: 0.0190167%,
Positive: 0.0004636%",NEGATIVE
mi sentivo un po' curioso,fear,"Negative: 0.0017084%,
Neutral: 0.4611669%,
Positive: 0.5371246%",POSITIVE
mi sento un po' triste,sadness,"Negative: 0.9977540%,
Neutral: 0.0019969%,
Positive: 0.0002491%",NEGATIVE
mi sento straordinariamente eccitato e mi viene voglia di scopare un sacco di gente,anger,"Negative: 0.0002376%,
Neutral: 0.0012964%,
Positive: 0.9984661%",POSITIVE
"Mi sento davvero sentimentale riguardo a cose che sono ben lontane dall'accadere, voi tutti",sadness,"Negative: 0.0002680%,
Neutral: 0.0032111%,
Positive: 0.9965209%",POSITIVE
"ti sento così, quindi non aver paura, dovrei soffrire ancora di più e pregare ancora per poterti ritrovare più il tempo passa più fa male ho bisogno che tu torni indietro nel tempo solo una volta perdona i miei peccati se solo potessi voltarmi le cose indietro con questo dolore sarebbero così così pigre",optimism,"Negative: 0.8106035%,
Neutral: 0.1007327%,
Positive: 0.0886638%",NEGATIVE
"mi sento come se provenissi da una mentalità idealistica piuttosto innocente, felice e fortunato, che mi rendeva non un candidato ideale per aiutare coloro che sono nella chiesa a comprendere appieno chi sono in Cristo e come possono vivere per Lui",optimism,"Negative: 0.0615227%,
Neutral: 0.0341131%,
Positive: 0.9043643%",POSITIVE
"ho trovato il mio nucleo, l'ho persino dipinto ed è un bellissimo posto caldo e luminoso che vedo e sento come questa meravigliosa energia arancione",joy,"Negative: 0.0001500%,
Neutral: 0.0011783%,
Positive: 0.9986718%",POSITIVE
Ho appena finito di guardare i discendenti e il giovane adulto e mi sento stranamente vuoto,sadness,"Negative: 0.9923555%,
Neutral: 0.0070459%,
Positive: 0.0005986%",NEGATIVE
Sento che essere fedele non è abbastanza ai tuoi occhi,sadness,"Negative: 0.1626979%,
Neutral: 0.1184210%,
Positive: 0.7188811%",POSITIVE
mi sento un po' insoddisfatto,sadness,"Negative: 0.9948056%,
Neutral: 0.0045126%,
Positive: 0.0006818%",NEGATIVE
Ho la sensazione che tu pensi che io sia senza cuore e onestamente non lo sono proprio per questo,anger,"Negative: 0.9911767%,
Neutral: 0.0057669%,
Positive: 0.0030564%",NEGATIVE
"so che non posso riposare sugli allori ed è uno stile di vita adesso, altrimenti il ​​mio livello migliorerà di nuovo, ma mio Dio, è davvero bello sapere di aver fatto un'enorme differenza in soli mesi",joy,"Negative: 0.0001784%,
Neutral: 0.0011614%,
Positive: 0.9986602%",POSITIVE
Ho sempre paura quando vedo un poliziotto invece di sentirmi al sicuro,fear,"Negative: 0.3113285%,
Neutral: 0.6799017%,
Positive: 0.0087699%",NEUTRAL
mi sento anche paranoico e ansioso,fear,"Negative: 0.9892706%,
Neutral: 0.0099923%,
Positive: 0.0007372%",NEGATIVE
Voglio svegliarmi ogni mattina ed essere entusiasta di ciò che verrà,joy,"Negative: 0.0001733%,
Neutral: 0.0012607%,
Positive: 0.9985660%",POSITIVE
Ricordo che vagavo lungo una strada secondaria con mio padre seduto sul mio trono e guardavo gli alberi sfrecciare sentendo il rombo della nostra bicicletta sotto di noi come un gatto gigante contento,joy,"Negative: 0.0012548%,
Neutral: 0.9875503%,
Positive: 0.0111948%",NEUTRAL
"Non mi sentirei sospettoso se un terrorista musulmano volesse far saltare in aria le cose, dirottare gli aerei, rapire, usare la guerra biologica e sparare",anger,"Negative: 0.0339790%,
Neutral: 0.9640635%,
Positive: 0.0019574%",NEUTRAL
Ho chiamato questo membro del rione e lei ha detto che si sentiva davvero infelice oggi,sadness,"Negative: 0.9955114%,
Neutral: 0.0042773%,
Positive: 0.0002114%",NEGATIVE
Mi sentivo ancora sconvolto per la mancanza di progressi anche sul fronte del bambino,sadness,"Negative: 0.9838615%,
Neutral: 0.0110046%,
Positive: 0.0051340%",NEGATIVE
avevo fatto domanda per un lavoro e mi avevano assicurato che gli esami avrebbero avuto luogo qualche mese dopo una settimana dopo sono andato a chiedere qualche informazione in più e mi hanno detto che gli esami avevano già avuto luogo,anticipation,"Negative: 0.0063390%,
Neutral: 0.9858947%,
Positive: 0.0077663%",NEUTRAL
quello che faccio è mandarle quella pesante energia come offerta e tengo il pezzo a terra finché non sento che l'energia è defluita nella terra,optimism,"Negative: 0.1072482%,
Neutral: 0.8246533%,
Positive: 0.0680986%",NEUTRAL
Voglio da te tutto quello che sei disposto a darmi e ho intenzione di farti sentire molto generoso,optimism,"Negative: 0.0002211%,
Neutral: 0.0027745%,
Positive: 0.9970044%",POSITIVE
sento che questo è del tutto vano,sadness,"Negative: 0.9873701%,
Neutral: 0.0122134%,
Positive: 0.0004165%",NEGATIVE
Non voglio altro che continuare questo viaggio dando potere alle donne che a causa della loro malattia si sentono impotenti e isolate,optimism,"Negative: 0.0789831%,
Neutral: 0.5202966%,
Positive: 0.4007203%",NEUTRAL
"Mi sento molto, molto ricco e realizzato e parte del grande schema dell'universo",joy,"Negative: 0.0001003%,
Neutral: 0.0019030%,
Positive: 0.9979966%",POSITIVE
sono uscito mi sono picchiato parecchio mentalmente ovviamente per non aver seguito il mio istinto ma ancora una volta ero titubante perché non l'avevo mai fatto prima e quella era in realtà la prima volta che incontravo un venditore e mi sentivo bene con una particolare proprietà,anticipation,"Negative: 0.9786805%,
Neutral: 0.0204128%,
Positive: 0.0009067%",NEGATIVE
non mi dispiace per la saggezza so quanti sonni vivi fino ad ora e l entusiasmo per i lavori di costruzione socialista della nuova Cina,optimism,"Negative: 0.0005536%,
Neutral: 0.0195776%,
Positive: 0.9798688%",POSITIVE
"mi sentivo estremamente piagnucoloso, solo e triste",sadness,"Negative: 0.9976743%,
Neutral: 0.0020593%,
Positive: 0.0002664%",NEGATIVE
mi sento isolato e sopraffatto questa bugia può farmi abbandonare qualsiasi progetto che una classe zem slink titolo god href http it,sadness,"Negative: 0.9949065%,
Neutral: 0.0049224%,
Positive: 0.0001710%",NEGATIVE
"voglio dire, mi sento ancora più disgustato da me stesso dopo essermi trasferito qui, quando di solito sono semplicemente disgustato dalla razza umana in generale, qualcosa del genere",anger,"Negative: 0.9893072%,
Neutral: 0.0080257%,
Positive: 0.0026670%",NEGATIVE
Non riesco nemmeno a credere di aver raggiunto il mezzo secolo di giovinezza e di sentirmi così fantastico,joy,"Negative: 0.0003168%,
Neutral: 0.0008714%,
Positive: 0.9988118%",POSITIVE
"aggiungo Ciaran e i suoi sentimenti a tutto questo che diventa un argomento molto confuso, trasudante e scomodo",sadness,"Negative: 0.9889409%,
Neutral: 0.0104645%,
Positive: 0.0005945%",NEGATIVE
Non penso che siano scortesi o sfacciati,anger,"Negative: 0.9004341%,
Neutral: 0.0965954%,
Positive: 0.0029704%",NEGATIVE
mi sento eccitato stasera a href http www,joy,"Negative: 0.0001549%,
Neutral: 0.0083389%,
Positive: 0.9915063%",POSITIVE
"Sto lavorando per creare una bella pagina della community per voi ragazzi, così potrete connettervi facilmente senza sentirvi a disagio nell'avvicinare le persone",optimism,"Negative: 0.0001558%,
Neutral: 0.0022386%,
Positive: 0.9976056%",POSITIVE
mi sento piuttosto nervoso,fear,"Negative: 0.9531009%,
Neutral: 0.0419946%,
Positive: 0.0049045%",NEGATIVE
"Sentirò che mi preoccuperò così tanto e lascerò che le persone entrino nel mio mondo, quindi questa sarà l'ultima volta che lo farò",sadness,"Negative: 0.0018454%,
Neutral: 0.0187149%,
Positive: 0.9794398%",POSITIVE
Penso che mia madre mi abbia detto che si sentono minacciati dove vivono,fear,"Negative: 0.2619332%,
Neutral: 0.7367570%,
Positive: 0.0013098%",NEUTRAL
"mi sento come se ogni volta che scrivo sul blog raccontassi una storia sul cibo meraviglioso che dovevo sedermi e ammirare, ma è un grosso problema",joy,"Negative: 0.9036083%,
Neutral: 0.0360789%,
Positive: 0.0603127%",NEGATIVE
Ho la sensazione che ci siano delle violente sorprese in vista,fear,"Negative: 0.2792324%,
Neutral: 0.4827996%,
Positive: 0.2379680%",NEUTRAL
mi sveglio sentendomi Irma il mio bellissimo marito mi rassicura sempre che non sono Irma e che devo alzarmi a testa alta per comprare delle scarpe,sadness,"Negative: 0.0016482%,
Neutral: 0.0444393%,
Positive: 0.9539125%",POSITIVE
Sento un desiderio travolgente di dire qualcosa di completamente idiota come sperare che il tuo nuovo anno sia un successo,joy,"Negative: 0.7031865%,
Neutral: 0.1174014%,
Positive: 0.1794121%",NEGATIVE
"sento che abbiamo ignorato i talenti, i risultati e le capacità delle nostre donne politiche, cercando invece di concentrarsi sul loro passato più dei politici uomini",anticipation,"Negative: 0.2499856%,
Neutral: 0.7288926%,
Positive: 0.0211218%",NEUTRAL
mi sono stati fissati appuntamenti con oncologi e radiologi secondo protocollo in seguito ad un intervento chirurgico per cancro al seno devo ammettere che mi sento strano,sadness,"Negative: 0.0005788%,
Neutral: 0.9981560%,
Positive: 0.0012652%",NEUTRAL
"provo un'ondata di rabbia perché mi addolora ancora pensare che qualcuno abbia subito abusi in quel modo, ma ora non posso fare a meno di chiedermi se potrebbe avere ragione",anger,"Negative: 0.9932083%,
Neutral: 0.0061192%,
Positive: 0.0006724%",NEGATIVE
ho iniziato a sentirmi male ho iniziato a prendere zicam e sembrava che mi fosse d'aiuto per la prima settimana fino al giorno in cui stavo andando alla gara,sadness,"Negative: 0.9721373%,
Neutral: 0.0240261%,
Positive: 0.0038365%",NEGATIVE
"sento che a volte non riesco a respirare, ma è così nervoso quando sai che questa persona è quella con cui dovresti stare perché non lo senti con nessun altro",fear,"Negative: 0.7131099%,
Neutral: 0.2421103%,
Positive: 0.0447798%",NEGATIVE
avevo ancora la sensazione che fosse appena successo qualcosa di strano,fear,"Negative: 0.8348152%,
Neutral: 0.1567266%,
Positive: 0.0084582%",NEGATIVE
ho provato un senso di sollievo che avrei potuto provare nuovamente anche se era spiacevole,joy,"Negative: 0.0706532%,
Neutral: 0.0800754%,
Positive: 0.8492714%",POSITIVE
mi sento semplicemente gasato e con poca energia,sadness,"Negative: 0.0007278%,
Neutral: 0.0343637%,
Positive: 0.9649085%",POSITIVE
"ho iniziato a sentirmi strano lunedì scorso, sapevo solo di essere incinta",joy,"Negative: 0.8794530%,
Neutral: 0.1173339%,
Positive: 0.0032131%",NEGATIVE
"Vorrei chiedere a tutti gli studenti di giurisprudenza emergenti, agli avvocati e alle persone comuni come noi che sentono di dover essere puniti di alzare la voce e protestare",anger,"Negative: 0.0046474%,
Neutral: 0.9933376%,
Positive: 0.0020150%",NEUTRAL
"Non sono sicuro di cosa verrà da questa decisione, ma sono entusiasta di partecipare di nuovo",joy,"Negative: 0.0001317%,
Neutral: 0.0034440%,
Positive: 0.9964243%",POSITIVE
Apprezzo il mondo fisico che mi circonda e se ci sono altri ciclisti in vista spesso ammiro la loro resistenza fisica e il loro stile di guida,joy,"Negative: 0.0001333%,
Neutral: 0.0022254%,
Positive: 0.9976413%",POSITIVE
