text,label,sentiment,dominant_sentiment
guardo questa foto mi sento gentile e calmo il mio trucco è ancora morbido ma è più caldo e sento che si armonizza meglio con i colori caldi di questi fiori,joy,"Negative: 0.0001197%,
Neutral: 0.0014453%,
Positive: 0.9984350%",POSITIVE
"So di non aver incontrato la maggior parte di voi di persona, ma mi sento così onorato di potermi unire a voi mentre ci avviciniamo a Dio",joy,"Negative: 0.0001194%,
Neutral: 0.0015233%,
Positive: 0.9983572%",POSITIVE
"Mi sento particolarmente coraggioso e tenace, dovrò raccontare la storia di come sono state sparse le sue ceneri",optimism,"Negative: 0.0005628%,
Neutral: 0.0789339%,
Positive: 0.9205033%",POSITIVE
mi sento ancora come se fossi punito,sadness,"Negative: 0.5462717%,
Neutral: 0.4509913%,
Positive: 0.0027370%",NEGATIVE
mi sento nervoso all'idea di lasciare mio figlio con te,fear,"Negative: 0.8560158%,
Neutral: 0.1361302%,
Positive: 0.0078540%",NEGATIVE
mi sento così soddisfatto del mio lavoro,joy,"Negative: 0.0001497%,
Neutral: 0.0011985%,
Positive: 0.9986518%",POSITIVE
Mi sento furioso con l'amore perché pensavo davvero che fosse meglio di così,anger,"Negative: 0.9798576%,
Neutral: 0.0080194%,
Positive: 0.0121229%",NEGATIVE
"Mi avvilirò per ciò che è accaduto in passato, ma la frequenza di ciò è diminuita su una scala logaritmica e anche in questo caso è solo quando mi sento in dubbio, il che avviene anche meno",sadness,"Negative: 0.4811487%,
Neutral: 0.5124059%,
Positive: 0.0064455%",NEUTRAL
mi sento utile e apprezzato e questo per me è fondamentale,optimism,"Negative: 0.0001458%,
Neutral: 0.0015338%,
Positive: 0.9983204%",POSITIVE
in realtà la settimana scorsa ero a una riunione in cui qualcuno ha sgridato una signora anziana perché il suo telefono squillava mi sentivo malissimo per lei il tuo capo ti tratta ingiustamente o in questo caso qualcuno ti fa sentire che non vali niente permette solo a chi ti ha offeso di rubare la tua gioia,anger,"Negative: 0.9760681%,
Neutral: 0.0237447%,
Positive: 0.0001872%",NEGATIVE
Non devo andare in giro a interrogare le ragazze o a sentirmi sospettoso,anticipation,"Negative: 0.3691014%,
Neutral: 0.6156406%,
Positive: 0.0152580%",NEUTRAL
mi sento stronzo stasera,anger,"Negative: 0.9495062%,
Neutral: 0.0496853%,
Positive: 0.0008085%",NEGATIVE
"mi sento così rilassato e felice e ho scoperto che mi piace avere progetti che richiedono alcuni mesi per essere realizzati, ma alla fine avrò un vero prodotto da mostrare",joy,"Negative: 0.0001350%,
Neutral: 0.0013628%,
Positive: 0.9985023%",POSITIVE
mi piace la fresca sensazione di dolcezza che mi ha dato,joy,"Negative: 0.0001499%,
Neutral: 0.0011155%,
Positive: 0.9987347%",POSITIVE
"Mi sento così nervoso per tutto, forse lascerò cadere la mia virtuosa posizione liberale e unirmi a Georgie Porgie",sadness,"Negative: 0.6496045%,
Neutral: 0.1790284%,
Positive: 0.1713670%",NEGATIVE
ho postato che ho sentito l'atmosfera casual quando si tratta di vestirsi,anticipation,"Negative: 0.0018338%,
Neutral: 0.1283917%,
Positive: 0.8697745%",POSITIVE
ho terminato il podcast sentendomi non esattamente depresso ma come se non avessi ancora una risposta concreta su come trovare quell'equilibrio di cui gli autori di auto-aiuto amano parlare,sadness,"Negative: 0.2346373%,
Neutral: 0.6955023%,
Positive: 0.0698604%",NEUTRAL
"Non sono sicuro del perché, ma mi sento delicato",fear,"Negative: 0.0014383%,
Neutral: 0.0549548%,
Positive: 0.9436069%",POSITIVE
sento il disgusto che mi sale in gola mentre sollevo il coperchio del water per farlo uscire,anger,"Negative: 0.9511006%,
Neutral: 0.0469705%,
Positive: 0.0019288%",NEGATIVE
posso già sentire lo spirito ribelle,optimism,"Negative: 0.4464382%,
Neutral: 0.5178562%,
Positive: 0.0357057%",NEUTRAL
mi sento onorato di far parte della comunità culinaria qui,joy,"Negative: 0.0000882%,
Neutral: 0.0021596%,
Positive: 0.9977522%",POSITIVE
Non provo alcuna vergogna nel desiderare Iron Man nel mio cineworld locale,optimism,"Negative: 0.0031570%,
Neutral: 0.0425042%,
Positive: 0.9543387%",POSITIVE
"Mi sento ingrato per aver voluto di più, ma la verità è che",sadness,"Negative: 0.9878483%,
Neutral: 0.0107919%,
Positive: 0.0013597%",NEGATIVE
mi sento un po' vanitoso,sadness,"Negative: 0.9925597%,
Neutral: 0.0069214%,
Positive: 0.0005190%",NEGATIVE
mi sembra che tu abbia scelto come target il segnalibro del titolo della classe vuota su Del,disgust,"Negative: 0.0812939%,
Neutral: 0.9136149%,
Positive: 0.0050913%",NEUTRAL
ho la sensazione che i miei pesci siano moderatamente più intelligenti della maggior parte dei pesci poiché ho notato che hanno la tendenza ad andare nell'angolo della vasca più vicino al contenitore del cibo per pesci e limitarsi a fissarlo,anticipation,"Negative: 0.0085293%,
Neutral: 0.0469724%,
Positive: 0.9444983%",POSITIVE
mi sentivo intelligente quindi ho cambiato l'ultima riga in biscotti per te,joy,"Negative: 0.0002267%,
Neutral: 0.0138824%,
Positive: 0.9858910%",POSITIVE
Ammetto che con la gioia di cucinare ci sono anche momenti in cui ti senti sconfitto,sadness,"Negative: 0.2167744%,
Neutral: 0.3281131%,
Positive: 0.4551126%",POSITIVE
finalmente inizio a sentirmi come se avessi una vita vera qui a San Vicente e non sono più in una strana e confusa vacanza prolungata,joy,"Negative: 0.0027978%,
Neutral: 0.0137052%,
Positive: 0.9834970%",POSITIVE
"mi sento come se anche se le cose non fossero del tutto risolte con la mia specializzazione, sono ancora in pace al riguardo",optimism,"Negative: 0.0001190%,
Neutral: 0.0042506%,
Positive: 0.9956304%",POSITIVE
mi vergogno di te,sadness,"Negative: 0.9919820%,
Neutral: 0.0075545%,
Positive: 0.0004635%",NEGATIVE
mi sento dannatamente addolorato guardando le altre ragazze,anger,"Negative: 0.9554768%,
Neutral: 0.0196435%,
Positive: 0.0248798%",NEGATIVE
mi sento davvero irritato quando parlo dei miei problemi e le persone iniziano a parlare dei loro,anger,"Negative: 0.9916459%,
Neutral: 0.0065833%,
Positive: 0.0017708%",NEGATIVE
avevo nostalgia di casa per la colazione annuale di Pasqua e il servizio in chiesa stamattina quando siamo partiti per salire sul precipizio per ammirare l'alba,sadness,"Negative: 0.0004132%,
Neutral: 0.0239122%,
Positive: 0.9756746%",POSITIVE
Non so voi ma a me fa sentire generoso,optimism,"Negative: 0.0000942%,
Neutral: 0.0037240%,
Positive: 0.9961818%",POSITIVE
Mi sento già abbastanza festoso quest'anno anche se è solo novembre,joy,"Negative: 0.0002183%,
Neutral: 0.0060329%,
Positive: 0.9937489%",POSITIVE
mi sento impotente nel ritrovare una sensazione di sicurezza,sadness,"Negative: 0.9527058%,
Neutral: 0.0458698%,
Positive: 0.0014245%",NEGATIVE
"ero ancora indeciso ieri sera, ma quando mi sono svegliato ho scoperto di aver preso la mia decisione e che, con mia grande sorpresa, lo slatebook era quello che volevo",optimism,"Negative: 0.0051147%,
Neutral: 0.0560272%,
Positive: 0.9388581%",POSITIVE
sento che dovrei essere determinato da me e dalle mie azioni e da nessun altro,anger,"Negative: 0.0050974%,
Neutral: 0.9069775%,
Positive: 0.0879251%",NEUTRAL
"Pensavo che mi sarei sentito in ansia per questo, ero sorprendentemente a mio agio mentre era via",anticipation,"Negative: 0.0006493%,
Neutral: 0.0018701%,
Positive: 0.9974806%",POSITIVE
mi sento svuotato e fisicamente dolorante per il lavoro che ho svolto,sadness,"Negative: 0.9532622%,
Neutral: 0.0414708%,
Positive: 0.0052671%",NEGATIVE
Di sicuro ho apprezzato il fatto che me lo chiedesse invece di sentirsi semplicemente arrabbiato o ferito perché pensava che lo fossi,anger,"Negative: 0.0016674%,
Neutral: 0.0045554%,
Positive: 0.9937772%",POSITIVE
"Ascolto la sua musica sono così orgoglioso di pensare di aver dato alla luce questo bambino incredibilmente talentuoso che un giorno, quando era ancora adolescente, prese in mano una chitarra e la suonò come se fosse una seconda natura",joy,"Negative: 0.0000993%,
Neutral: 0.0024985%,
Positive: 0.9974022%",POSITIVE
Non voglio che gli altri si sentano infelici solo perché devono accontentarmi,optimism,"Negative: 0.4345421%,
Neutral: 0.3880619%,
Positive: 0.1773960%",NEGATIVE
"sono uno scrittore prolifico nel mio fandom, ma non sento di essere così rispettato dagli altri scrittori come lo ero una volta perché scrivo così tanto e così spesso come la maggior parte delle persone non riesce",optimism,"Negative: 0.3025269%,
Neutral: 0.1341905%,
Positive: 0.5632827%",POSITIVE
"mi sento solo, chi mi fa sentire speciale quando mi sento inutile, chi è sempre gentile e dolce con me",sadness,"Negative: 0.0019237%,
Neutral: 0.0103849%,
Positive: 0.9876913%",POSITIVE
ho la sensazione che sarò insoddisfatto più volte,sadness,"Negative: 0.9931118%,
Neutral: 0.0057699%,
Positive: 0.0011183%",NEGATIVE
sento un colpetto gentile e trovo la figlia dei fiori che mi guarda con espressione grave,sadness,"Negative: 0.0028793%,
Neutral: 0.1343103%,
Positive: 0.8628104%",POSITIVE
"Mi sento irrequieto e frustrato in questo momento, nel modo tipico delle persone che si stanno riprendendo da una malattia o da un infortunio",sadness,"Negative: 0.9959552%,
Neutral: 0.0037488%,
Positive: 0.0002960%",NEGATIVE
Mi sento onorato che un uomo così grande mi consideri suo amico,joy,"Negative: 0.0000910%,
Neutral: 0.0026103%,
Positive: 0.9972988%",POSITIVE
Brucerò per te proverò dolore per te girerò il coltello e sanguinerò il mio cuore dolorante e lo farò a pezzi mentirò per te supplicherò e ruberò per te striscerò su mani e ginocchia finché non vedrai che sei proprio come me,anger,"Negative: 0.9725894%,
Neutral: 0.0216060%,
Positive: 0.0058046%",NEGATIVE
mi sento a disagio nel dire agli altri cosa c'è nella lista dei desideri delle ragazze,sadness,"Negative: 0.9872212%,
Neutral: 0.0124142%,
Positive: 0.0003646%",NEGATIVE
"non riesco a fare una semplice domanda di matematica e indovina cosa sono crollato di fronte al mio insegnante che conosco da quasi anni, mi sento sotto pressione e mi sento così male con me stesso",sadness,"Negative: 0.7105342%,
Neutral: 0.2870792%,
Positive: 0.0023867%",NEGATIVE
ho dubbi sulle mie capacità,sadness,"Negative: 0.1131214%,
Neutral: 0.8715530%,
Positive: 0.0153256%",NEUTRAL
mi sento molto svogliato ultimamente,sadness,"Negative: 0.2333350%,
Neutral: 0.0625645%,
Positive: 0.7041005%",POSITIVE
"all'inizio ho detto che ho la pelle mista e grassa, ma lo uso ancora una volta alla settimana perché la mattina dopo averlo applicato la mia pelle è assolutamente meravigliosa",joy,"Negative: 0.0027969%,
Neutral: 0.0475026%,
Positive: 0.9497005%",POSITIVE
devo essere sincero e dire che i primi due capitoli mi hanno un po' sopraffatto e non ero sicuro di riuscire a seguire tutto e mi sentivo un po' stupido,sadness,"Negative: 0.0176420%,
Neutral: 0.0039637%,
Positive: 0.9783943%",POSITIVE
sono rimasto qui a scrivere questo articolo di blog pieno di odio che nessuno leggerebbe anche se vorrei che tutto il mondo mi leggesse e mi lodasse come un diavolo mi sento così infelice,sadness,"Negative: 0.9446360%,
Neutral: 0.0514241%,
Positive: 0.0039399%",NEGATIVE
Non posso guardare troppo a lungo senza sentirmi depresso,sadness,"Negative: 0.9953251%,
Neutral: 0.0040816%,
Positive: 0.0005933%",NEGATIVE
Non mi sento così generoso e lui viene mandato sul divano dove mi guarda male per le prossime sei ore,anger,"Negative: 0.9840007%,
Neutral: 0.0151321%,
Positive: 0.0008672%",NEGATIVE
non ci credevo davvero perché ho camminato per tutte le soste sull'acqua durante la mia prima maratona e in realtà non penso che camminare sia brutto ma dannazione mi sentivo testardo e volevo tornare a casa e avevo bisogno di essere motivato da qualcosa,anger,"Negative: 0.8943034%,
Neutral: 0.0318825%,
Positive: 0.0738140%",NEGATIVE
credo fermamente che l'unico modo per intraprendere questo mestiere sia scrivere il libro che ti appassiona e non preoccuparti di trovare il libro che il pubblico di massa desidera,optimism,"Negative: 0.0425334%,
Neutral: 0.2553917%,
Positive: 0.7020749%",POSITIVE
Ho sempre la sensazione di avere un figlio più di un altro ed è vizioso,anger,"Negative: 0.9921215%,
Neutral: 0.0070349%,
Positive: 0.0008436%",NEGATIVE
faccio una cosa di cui mi vergogno,sadness,"Negative: 0.9857362%,
Neutral: 0.0139788%,
Positive: 0.0002851%",NEGATIVE
"Non voglio ferire i sentimenti di nessuno e certamente non voglio tradire la minima fiducia, ma voglio intrattenere e voglio essere fedele a me stesso, ai miei pensieri e agli argomenti in questione",optimism,"Negative: 0.0005050%,
Neutral: 0.0040951%,
Positive: 0.9953999%",POSITIVE
"mi sento come se avessi semplicemente accettato ciò che è stato fatto e che, non importa quanto tempo sia passato, sarà sempre con me",optimism,"Negative: 0.0001372%,
Neutral: 0.0077197%,
Positive: 0.9921432%",POSITIVE
Ero una ragazzina di un anno che voleva solo sentirsi importante,sadness,"Negative: 0.0036121%,
Neutral: 0.8729404%,
Positive: 0.1234474%",NEUTRAL
Vedo tutti i miei amici postare foto e aggiornamenti di stato su dove stanno andando o cosa stanno facendo e mi sento un po' geloso sapendo che non è qualcosa da cui posso uscire e divertirmi,sadness,"Negative: 0.3386359%,
Neutral: 0.5576615%,
Positive: 0.1037026%",NEUTRAL
Ho forti sentimenti riguardo all'essere fedele,optimism,"Negative: 0.0002170%,
Neutral: 0.0010228%,
Positive: 0.9987602%",POSITIVE
suppongo che ci sentiamo tutti un po' inibiti quando si tratta di prendere in mano il telefono e chiamare qualcuno a cui non siamo più molto vicini,sadness,"Negative: 0.1116774%,
Neutral: 0.8852308%,
Positive: 0.0030918%",NEUTRAL
ho usato questa parola solo per sentire l'energia dell'attesa mentre le persone preparano i loro pasti deliziosi e raccolgono gli strumenti necessari per quando invitano i loro cari a casa loro,optimism,"Negative: 0.0012705%,
Neutral: 0.5991971%,
Positive: 0.3995323%",NEUTRAL
potrei farlo semplicemente perché non riesco a tenere la bocca chiusa e mi fa sentire malissimo,sadness,"Negative: 0.9890702%,
Neutral: 0.0107089%,
Positive: 0.0002209%",NEGATIVE
sento solo un dolore sordo e continuo al petto per qualche ora o un giorno,sadness,"Negative: 0.9255683%,
Neutral: 0.0726823%,
Positive: 0.0017493%",NEGATIVE
vedo persone che mi somigliano fisicamente mi sento sicuro di avviare conversazioni con estranei,optimism,"Negative: 0.0033519%,
Neutral: 0.9905373%,
Positive: 0.0061107%",NEUTRAL
mi sento un po' scontroso oggi,sadness,"Negative: 0.9490682%,
Neutral: 0.0498244%,
Positive: 0.0011074%",NEGATIVE
Sono così dannatamente curioso di sapere cosa ha intenzione di fare questo dottore biondo stasera,anticipation,"Negative: 0.0711899%,
Neutral: 0.0647108%,
Positive: 0.8640993%",POSITIVE
Mi siedo e mi sento malissimo mentre Miles inizia a palpare i pantaloni di chiunque abbia sotto la schiena per un pacchetto di sigarette,sadness,"Negative: 0.9434544%,
Neutral: 0.0555474%,
Positive: 0.0009981%",NEGATIVE
non so se sia la freschezza di entrambi ma mi sento più energico durante queste stagioni,optimism,"Negative: 0.0001453%,
Neutral: 0.0017486%,
Positive: 0.9981061%",POSITIVE
Mi sento irritabile a href http facendoaone ottanta,sadness,"Negative: 0.6874953%,
Neutral: 0.3068667%,
Positive: 0.0056379%",NEGATIVE
"sento che è triste ma mi va bene, sono felice di averlo fatto anche se fa un po' male",joy,"Negative: 0.0296420%,
Neutral: 0.0059847%,
Positive: 0.9643732%",POSITIVE
sento che è un attore eccezionale,joy,"Negative: 0.0000988%,
Neutral: 0.0040209%,
Positive: 0.9958802%",POSITIVE
Sento che tutto accadrà senza di me e che sono rimasto disilluso per tutto questo tempo,sadness,"Negative: 0.9802106%,
Neutral: 0.0164648%,
Positive: 0.0033245%",NEGATIVE
mi sento irrequieto nelle mie attività,sadness,"Negative: 0.8599924%,
Neutral: 0.1347224%,
Positive: 0.0052851%",NEGATIVE
ho sentito che aveva una leggera amarezza nel finale che sminuiva la sua sensazione oleosa in bocca e l'ingresso dolce,anger,"Negative: 0.0050572%,
Neutral: 0.0045572%,
Positive: 0.9903855%",POSITIVE
"mi sono svegliato e mi sono sentito di nuovo triste, ma questo è stato rapidamente sostituito da una sensazione che mi ha rassicurato che le cose si sarebbero sistemate da sole con il loro tempo",sadness,"Negative: 0.9644984%,
Neutral: 0.0284584%,
Positive: 0.0070431%",NEGATIVE
"sono piuttosto riluttante a prendere in mano il libro ""La danza con i draghi"" perché una volta finito chissà quanto tempo dovrò aspettare che Martin finisse il prossimo capitolo gli ci sono voluti anni per pubblicare ""La danza con i draghi"" dopo un banchetto per i corvi",sadness,"Negative: 0.9784126%,
Neutral: 0.0211964%,
Positive: 0.0003910%",NEGATIVE
"stavo cercando di dimostrare che capivo cosa stava provando, ma era molto allarmata e preoccupata per la mia sicurezza",fear,"Negative: 0.9016379%,
Neutral: 0.0945396%,
Positive: 0.0038226%",NEGATIVE
Sento che è molto più giocoso e aperto con me rispetto alle altre ragazze di cui so che è amico,joy,"Negative: 0.0001656%,
Neutral: 0.0023419%,
Positive: 0.9974926%",POSITIVE
"avevo bisogno di un po' di spazio per crescere ero nel bel mezzo di un cambiamento serio e ok sì, avevano anche ferito gravemente i miei sentimenti ed ero un po' dispettoso",sadness,"Negative: 0.7607173%,
Neutral: 0.1456791%,
Positive: 0.0936037%",NEGATIVE
Mi sento molto ingannato dato che sostengo la famiglia e faccio tutte le altre cose mentre lui passa ore al giorno a giocare,sadness,"Negative: 0.6324337%,
Neutral: 0.1485077%,
Positive: 0.2190586%",NEGATIVE
Continuo a sentirmi così contento della nostra decisione di trasferirci qui,joy,"Negative: 0.0001206%,
Neutral: 0.0022474%,
Positive: 0.9976320%",POSITIVE
Non posso fare a meno di sentirmi gravato e ansioso per questo,fear,"Negative: 0.3369924%,
Neutral: 0.1499348%,
Positive: 0.5130728%",POSITIVE
non mentirò questa settimana è stata una settimana un po' difficile per me mi sono sentito molto stressato e ansioso questa settimana inoltre penso che sto prendendo l'influenza ma sicuramente mi ha aiutato ad apprezzare le piccole cose,optimism,"Negative: 0.9874634%,
Neutral: 0.0063702%,
Positive: 0.0061665%",NEGATIVE
mi affeziono davvero ed emoziono quando mi sento così e non gestisco mai le cose come farebbero gli altri,optimism,"Negative: 0.0005490%,
Neutral: 0.0084693%,
Positive: 0.9909818%",POSITIVE
"entrambi ho iniziato a sentirmi a disagio e mi sono alzato per andarmene, il che è stato accolto con commenti di oh sì, giusto, due ragazze come te non verrebbero in un bar se non stai cercando l'attenzione dei ragazzi",anger,"Negative: 0.9698752%,
Neutral: 0.0297599%,
Positive: 0.0003649%",NEGATIVE
Quasi non mi sentivo nemmeno convinto del modo in cui era scritto il libro,fear,"Negative: 0.5592293%,
Neutral: 0.4336436%,
Positive: 0.0071271%",NEGATIVE
"Mi sento coraggioso, lo prendo in grembo e dopo qualche secondo di lotta si rilassa completamente e si sottomette ai graffi della mamma",joy,"Negative: 0.0003950%,
Neutral: 0.0276307%,
Positive: 0.9719743%",POSITIVE
"ritengo che i bracconieri e coloro che uccidono gli animali per le loro pelli, l'avorio o altre parti, dovrebbero essere puniti severamente trovo che la caccia e la pesca siano crudeli",anger,"Negative: 0.1284533%,
Neutral: 0.8600415%,
Positive: 0.0115052%",NEUTRAL
"mi sento vuoto dopo essere stato tradito in nome dell'amicizia, ero distrutto",sadness,"Negative: 0.9962179%,
Neutral: 0.0035684%,
Positive: 0.0002137%",NEGATIVE
sono sicuro che andrò oltre,optimism,"Negative: 0.0006388%,
Neutral: 0.9650807%,
Positive: 0.0342805%",NEUTRAL
ho bisogno di una guida extra e ho dei dubbi che Dio mi abbia messo all'orecchio il messaggio giusto di cui ho bisogno al momento giusto,optimism,"Negative: 0.0215944%,
Neutral: 0.1196053%,
Positive: 0.8588004%",POSITIVE
"mi sento semplicemente insultato oh oh oh per il mio ex ex fidanzato, sono completamente su di te",anger,"Negative: 0.7704661%,
Neutral: 0.1605982%,
Positive: 0.0689357%",NEGATIVE
"Mi sento davvero davvero sarcastico, caustico o c'è stato un afflusso di idioti nella mia vita quotidiana",anger,"Negative: 0.9960248%,
Neutral: 0.0036486%,
Positive: 0.0003265%",NEGATIVE
"sento di poter solo sperare di non essere solo in questi pensieri e sono sicuro che tutti voi compagni di scambio probabilmente avrete gli stessi pensieri in mente con almeno alcuni di quelli elencati, alcuni potrebbero dire che essere uno studente di scambio è diverso da qualsiasi altra esperienza",optimism,"Negative: 0.0015950%,
Neutral: 0.0342274%,
Positive: 0.9641775%",POSITIVE
Sento che Anna Ji è un po' testarda riguardo al disegno di legge di Jan Lokpal e alle proteste ad esso correlate,anger,"Negative: 0.0089477%,
Neutral: 0.9890254%,
Positive: 0.0020269%",NEUTRAL
lo ascolto mi sento tutto ribelle,sadness,"Negative: 0.9903149%,
Neutral: 0.0094690%,
Positive: 0.0002160%",NEGATIVE
"Mi sento meno donna, meno persona, meno preziosa perché non sono sposata e non esco con qualcuno",sadness,"Negative: 0.9953197%,
Neutral: 0.0041430%,
Positive: 0.0005374%",NEGATIVE
Mi sentivo davvero turbato e giù per quello che aveva detto mio padre,sadness,"Negative: 0.9166781%,
Neutral: 0.0583502%,
Positive: 0.0249716%",NEGATIVE
mi sentirei frenetico,fear,"Negative: 0.6688025%,
Neutral: 0.3286973%,
Positive: 0.0025002%",NEGATIVE
ho imparato a presentare davanti a una classe senza sentirmi nervoso,fear,"Negative: 0.0006295%,
Neutral: 0.0491157%,
Positive: 0.9502548%",POSITIVE
mi manca anche il vecchio bambino curioso dentro di me sento solo che il bambino curioso dentro di me sta morendo lentamente per lo shock di sapere che il mondo non è bello come pensavamo che fosse,sadness,"Negative: 0.9701422%,
Neutral: 0.0261676%,
Positive: 0.0036902%",NEGATIVE
mi sento contento e felice con me stesso,joy,"Negative: 0.0001736%,
Neutral: 0.0011553%,
Positive: 0.9986712%",POSITIVE
Sento che stiamo ottenendo un fantastico allenatore e persona di basket reclutatore,joy,"Negative: 0.0001293%,
Neutral: 0.0027614%,
Positive: 0.9971094%",POSITIVE
Sono appena tornato da un altro miglio più velocemente di ieri e mi sento benissimo,joy,"Negative: 0.0001648%,
Neutral: 0.0012576%,
Positive: 0.9985776%",POSITIVE
"Mi sento avventuroso, potrei anche farlo su più livelli",joy,"Negative: 0.0021949%,
Neutral: 0.3379421%,
Positive: 0.6598631%",POSITIVE
non direi che soffro di disagio sociale in questo momento perché ho trovato posti in cui mi sento a mio agio e anche persone che mi hanno accettato per come sono,sadness,"Negative: 0.0049411%,
Neutral: 0.0128122%,
Positive: 0.9822467%",POSITIVE
mi sentivo bene quella notte e lei ha capito bene,joy,"Negative: 0.0001039%,
Neutral: 0.0022358%,
Positive: 0.9976603%",POSITIVE
"non provo amore verso me stesso e questo diventa una specie di circolo vizioso che mi fa sentire semplicemente pigro, compiacente e in generale semplicemente demotivato",sadness,"Negative: 0.9959444%,
Neutral: 0.0036659%,
Positive: 0.0003897%",NEGATIVE
Non posso scrivere una recensione per un libro che adoro a meno che non mi senta dell'umore adorante in quel momento,joy,"Negative: 0.0020739%,
Neutral: 0.0029674%,
Positive: 0.9949587%",POSITIVE
mi sento molto insicuro e sensibile,sadness,"Negative: 0.9354694%,
Neutral: 0.0466904%,
Positive: 0.0178402%",NEGATIVE
mi sento così inutile certi giorni,sadness,"Negative: 0.9954607%,
Neutral: 0.0042308%,
Positive: 0.0003084%",NEGATIVE
mi sento il più non amato e non amabile,sadness,"Negative: 0.9945592%,
Neutral: 0.0040859%,
Positive: 0.0013547%",NEGATIVE
mi sento speciale a href http facsimilogos,joy,"Negative: 0.0001127%,
Neutral: 0.0460344%,
Positive: 0.9538529%",POSITIVE
Sono fermamente convinto di non fare un omaggio per guadagnare numeri,optimism,"Negative: 0.3410384%,
Neutral: 0.6520390%,
Positive: 0.0069226%",NEUTRAL
mi sento davvero onorato di far parte di questa gara inaugurale e puoi percepire quanto siano orgogliosi i corridori locali di poter mostrare i loro percorsi e di ospitare questo evento,joy,"Negative: 0.0001087%,
Neutral: 0.0019730%,
Positive: 0.9979183%",POSITIVE
Sento che puoi smettere di essere così odioso e pensare almeno per me,anger,"Negative: 0.9944692%,
Neutral: 0.0044977%,
Positive: 0.0010332%",NEGATIVE
non provavo alcun amore e cura adesso,joy,"Negative: 0.8925114%,
Neutral: 0.0696528%,
Positive: 0.0378357%",NEGATIVE
mi sento un po' uno sciocco ingrato per non aver scritto nulla su di lui la settimana scorsa,sadness,"Negative: 0.9973868%,
Neutral: 0.0024316%,
Positive: 0.0001816%",NEGATIVE
Oserei persino provare a spiegare a parole cosa provo per questo meraviglioso ragazzo che è qui a casa mia a giorni alterni tenendomi per mano durante gli sgomenti della vita,sadness,"Negative: 0.0001290%,
Neutral: 0.0025624%,
Positive: 0.9973086%",POSITIVE
mi sentivo piuttosto irrequieto,sadness,"Negative: 0.9677339%,
Neutral: 0.0310016%,
Positive: 0.0012645%",NEGATIVE
mi sento un po' insoddisfatto,sadness,"Negative: 0.9948056%,
Neutral: 0.0045126%,
Positive: 0.0006818%",NEGATIVE
mi sento così impotente in questo momento,sadness,"Negative: 0.9952530%,
Neutral: 0.0034431%,
Positive: 0.0013039%",NEGATIVE
Sento di aver fatto molta strada e sono orgoglioso di ciò che ho ottenuto non solo questa settimana ma anche quest'anno,joy,"Negative: 0.0001548%,
Neutral: 0.0013505%,
Positive: 0.9984947%",POSITIVE
Ero molto ansioso che questa canzone arrivasse alla radio non appena salivo in macchina,fear,"Negative: 0.0069560%,
Neutral: 0.0274942%,
Positive: 0.9655498%",POSITIVE
mi sento insensibile alla fine del mondo come lo conosciamo e mi sento insensibile a href http leslielandberg,sadness,"Negative: 0.9894805%,
Neutral: 0.0096446%,
Positive: 0.0008749%",NEGATIVE
Stavo vivendo un anno terribile correndo e mi sentivo sempre esausto,sadness,"Negative: 0.9977118%,
Neutral: 0.0020270%,
Positive: 0.0002612%",NEGATIVE
sto attraversando delle prove o semplicemente mi sento preoccupato per qualcosa mi piace mettere della musica per l'adorazione mentre guido e penso davvero alle parole canto e prego mentre vado,sadness,"Negative: 0.2248217%,
Neutral: 0.7480896%,
Positive: 0.0270887%",NEUTRAL
non sono riuscito a fare molte cose che la maggior parte delle persone è riuscita a fare in vari momenti della loro vita sento di aver perso molto nella vita e so che il mio percorso attuale è il mio unico biglietto per vivere una vita che volere,sadness,"Negative: 0.9892750%,
Neutral: 0.0102595%,
Positive: 0.0004655%",NEGATIVE
Mi sento speranzoso e sollevato,optimism,"Negative: 0.0010922%,
Neutral: 0.2771921%,
Positive: 0.7217158%",POSITIVE
sento che potrei aver perso il treno per imparare a usare il vasino,sadness,"Negative: 0.2466988%,
Neutral: 0.7218150%,
Positive: 0.0314862%",NEUTRAL
ho paura di chiamare il ragazzo di ieri perché penso che si arrabbierà perché penso che il mio capo sia arrabbiato perché non comunico con lui e mi sento come se stessi facendo un lavoro di merda e proietto le mie paure su di lui,fear,"Negative: 0.9920247%,
Neutral: 0.0077408%,
Positive: 0.0002345%",NEGATIVE
mi sento sempre così noioso la mattina,sadness,"Negative: 0.9977906%,
Neutral: 0.0019310%,
Positive: 0.0002784%",NEGATIVE
"Sono senza parole per raccontarti il ​​mio dolore agonizzante, sento dal mio cuore addolorato il mio cuore di oscurità",sadness,"Negative: 0.8107541%,
Neutral: 0.1460259%,
Positive: 0.0432200%",NEGATIVE
mi sento sferzare e sono scortese,anger,"Negative: 0.9959720%,
Neutral: 0.0038439%,
Positive: 0.0001842%",NEGATIVE
"Mi sento intontito e di cattivo umore a causa del mio episodio, senza contare il fatto che ieri sera mi sono spaventato",fear,"Negative: 0.9929275%,
Neutral: 0.0057798%,
Positive: 0.0012927%",NEGATIVE
