text,label
Ho nostalgia di riascoltare questo tipo di musica,joy
quando andavo in giro tutto solo di notte,sadness
"Lo so, lo so che hai guardato queste foto e probabilmente non ti senti troppo dispiaciuto per noi",sadness
quando mia nonna morì dopo una lunga malattia,sadness
Mi sento umiliato questo fine settimana perché i miei figli si sono scatenati,sadness
"mi sentivo davvero un po' ipocrita all'uscita dal fine settimana del Ringraziamento di quest'anno e non avevo pensieri piacevoli di Natale sui regali, sulla cospirazione del senso di colpa gestita dal racket del marketing, sulle decorazioni e sull'intera faccenda in generale",sadness
mi sento sulle montagne russe emotive,sadness
mi sento piuttosto soddisfatto di me stesso,joy
"Sono venuto alle stazioni televisive per il primo palco del debutto, mi sento come se fosse un gioioso miracolo",joy
"Mi sento un po' arrapato, quindi ho appena prenotato un volo da Burbank a Los Angeles",sadness
Mi sento incerto su tutto ciò che riguarda la possibilità di avere un dialogo aperto al riguardo,fear
mi ritrovo a sentirmi così perso e disperato a causa delle cose che accadono ogni giorno ma essendo un essere umano ovviamente ci sono momenti in cui non riesco proprio a trovare conforto,sadness
"Mi sento un po' tranquillo in questo momento, devo ammettere che in realtà mi sento piuttosto tranquillo e felice",joy
sento che qualcuno ha bisogno di investirci dei soldi perché potrebbe essere stupendo,joy
"Mi sento benissimo, ha ammesso Shayla",joy
Mi sento sicuro di essere tornato in forma,optimism
"ovviamente non mi sentivo particolarmente amichevole e nemmeno io, ma abbiamo detto comunque di sì",optimism
mi sembra che questo sia un po' timido da parte di questi scrittori,anticipation
mi piacciono i giochi meschini,anger
volevo provare qualcosa per il nostro matrimonio e odiavo il fatto che mi sentissi risentito per quella che dovrebbe essere un'occasione gioiosa e celebrativa,anger
"mi sento privilegiato nell'incontrare veri eroi, uomini e donne, eppure il mondo non viene celebrato dalle masse, ma è pieno di eroi di eroi vecchi e giovani",joy
mi dispiace un po' che i giovani di oggi non potranno mai sperimentare quel briciolo di cultura che hanno potuto sperimentare la mia generazione e quelle precedenti,sadness
"potrei fare un po' di autoanalisi solo per mostrarvi come farlo da soli, se volete, oppure parlerò di alcune attività o esercizi che vi aiuteranno a sentirvi meglio o a diventare una persona migliore",optimism
Sono stato accolto all'aeroporto e preso sotto l'ala protettiva di Lucy per sentirmi accolto e curato,joy
"ho detto a mio padre che gli avrei fatto un appeso al muro per Natale, quindi ora mi sento un po' più sicuro nel creare queste stelle per partecipare a quel progetto",optimism
trovo che nonostante abbia la sensazione che questo libro mi sia piaciuto davvero l'ho letto tutto come se avessi un bisogno fisico di scoprire cosa succederà dopo non riesco a pensare a niente da dire al riguardo,anticipation
"Ho assistito a molte crisi epilettiche, ma mai così tante contemporaneamente e ovviamente mi sento sempre totalmente impotente",sadness
"mi sento un po' insensato ad ammetterlo perché non si tratta di articoli dal prezzo elevato, tuttavia non volevo acquistarli entrambi, quindi ho dovuto fare una scelta",sadness
"mi sento più forte, più chiaro, ma un po' seccato, non so perché",anger
non vedo l'ora di scoprire quanto mi faccia sentire fantastico probabilmente pubblicherò maggiori dettagli nei prossimi giorni per chiunque sia curioso di sapere questa cosa assurda che facciamo di tanto in tanto,joy
Non mi sento sempre creativo,optimism
"mi sento semplicemente infuriato e impotente, apparentemente incapace di attuare il cambiamento che voglio vedere",anger
volevo solo che il buio della notte mi inghiottisse in un sonno profondo simile al coma per non sentire e sopportare la sofferenza nel profondo,sadness
Sono meno sotto shock e al momento mi sento insultato per essere stato steso ad asciugare lo scorso fine settimana a bruciare le sue cose sembra una ricompensa abbastanza giusta per la mia grazia non apprezzata sotto pressione,anger
"possedevo ma non mi sentivo completamente accolto ho deciso di contattare Hans, tra gli altri, inviando un'e-mail alla sua vecchia casella di posta anche se non comunicavamo da più di dieci anni",joy
sono così grato per il mio sogno che ho ricominciato a disegnare mi ha fatto sentire talentuoso e ha incorniciato il mio sogno posso perseguire tutto ciò che voglio,joy
sento un forte cambiamento ultimamente,optimism
inganno da parte di una persona che amavo moltissimo,sadness
Non penso che ci sarebbe un momento di noia con lui,optimism
"Lo capisco anche come un altro messaggio da portare a casa che devi superare i tuoi limiti, fare cose che ti fanno sentire a disagio e che ti spaventano",fear
"ho passato buona parte della giornata sentendomi piuttosto agitato e teso, come se non mi ci volesse molto per spezzare davvero e masticare la testa di qualcuno",anger
mi sento bene senza che succeda nulla di sessuale o altro,joy
"sono bravo in quello che faccio, aiutando e raggiungendo i bambini che spesso vengono ignorati perché aggressivi, non utili o spiacevoli, mi fanno sentire utile",optimism
Lascio la lezione sentendomi sempre più confuso ogni settimana,sadness
"Devo dire che mi sento meglio con me stessa e sono davvero entusiasta di raggiungere visualizzazioni per il mio amato blog, adoro indossare i collant",joy
"Ho difficoltà a prendermi cura della famiglia dei personaggi principali, anche se lo stretto attaccamento al matrimonio di Don della prima stagione ha fatto sì che le storie di Betty sembrassero utili perché le avevano mentito dicendo che era una ladra di identità",sadness
mi sento come se pensassero che li odio o qualcosa del genere ed è semplicemente strano,disgust
"mi piace andare nelle chiese che si trovano lì, la sensazione è sempre così pacifica e tranquilla, ecco perché desideravo visitare il monastero di Pochayiv e senza commenti ne è valsa davvero la pena",joy
mi sento così ingrato quando penso di dire queste cose ma non sono sicuro di come migliorare me stesso,sadness
stasera ho portato alla sua attenzione il fatto che non penso che sia molto premuroso,anticipation
"Non riesco a dormire, disse irritata, ho freddo",anger
"Non mentirò, è davvero strano scriverlo proprio adesso",sadness
"Lo indosso, mi sento davvero radioso e penso che la luminosità sia della giusta quantità di brillantezza in modo che risalti, ma non eccessivamente luccicante o brillante",joy
quando mi sono rotto una gamba ho avuto paura,fear
mi sento incredibilmente tranquillo e spaziale,sadness
io e gli altri sentiamo che la rabbia è un'enorme ondata di sollievo da ciò che prima sentivamo seduti nella stanza umida della paura e dell'impotenza,fear
"Mi sento affatto amareggiato per il suo trattamento, non ha dato indicazioni lunedì sera",anger
mi sento davvero titubante,fear
"mi sento minacciato e il mio senso di sicurezza si sente minacciato, vado fuori di testa",fear
Spero che vi sentiate tutti favolosi,optimism
ero fuori dalla porta di uscita sentendomi strano perché all'ultimo momento tutto sembrava scivolarmi via dalle mani come un pesce scivoloso e speravo anche di sapere cosa fare e se riesco a guardarlo positivamente significa solo un altro viaggio riprovare,optimism
Sono abbastanza grande da aver sperimentato molte delle cose che Jake incontra anche se da bambino e questo si diverte con i miei ricordi e mi induce un sentimento di nostalgia per tempi più vecchi e più semplici,optimism
"Ho già notato che ho perso peso, mi sento più leggero, più energico e mi sento più felice",joy
mi sentivo bene fino a quando whammo,sadness
Non mi piace quando sembra che le cose siano affrettate,anger
avevo un buon presentimento riguardo alla presentazione e le reazioni del pubblico erano buone,optimism
"mi sono seduto in macchina e ho letto il mio libro che mi andava benissimo e inoltre non mi sentivo molto socievole quella mattina a causa di un incubo piuttosto brutto la notte prima, quindi leggere il mio libro è stata la cosa migliore da fare",fear
"Guarderò la prima versione o, se mi sento avventuroso, guarderò la versione fantasy immaginaria.",joy
Mi sento così turbato e instabile che non sono sicuro di cosa fare a questo punto,sadness
ritengo che sia stato un buon investimento trasformare questo edificio in un ristorante,optimism
mi sento malissimo per non essere consumato dal senso di colpa,sadness
Faccio quello che posso per sentirmi ancora un membro prezioso,optimism
"Sono sicuro che ci sono situazioni in cui questo accade con il pubblico più anziano, ritengo che sia pericoloso fare appuntamenti online quando sei giovane",disgust
Mi sento completamente fortunato a far parte di questo gruppo,joy
mi sento così stupido e sono arrabbiato con me stesso,sadness
"mi sento stressato, ho un sacco di strumenti in tasca con cui reagire",sadness
mi sento come se stessi guardando perennemente a metà un film triste,sadness
"ho visto che c'erano altre pietre e Jackie era lì in piedi in un certo modo, posso sentire che si sentiva un po' agitata",anger
"Di solito aumento il carattere e forse, se mi sento coraggioso, passo a uno stile di carattere non standard",optimism
un pomeriggio,joy
mi rendo conto che anche se mi sento generoso dovrei assolutamente procurarmi delle scarpe è passato più di un anno e non ne ho per l'autunno,sadness
Sento che ognuno di noi ha una voce e siamo tutti ansiosi di ascoltare ciò che l'altro ha da dire,optimism
mi sento scontroso,sadness
Mi sento così fortunato che mia madre sia viva e posso parlarle ogni giorno e,joy
non devo sentirmi infastidito dal fatto che mendicano ma piuttosto amarli e provare compassione per il fatto che le circostanze li hanno costretti a ricorrere all’accattonaggio,optimism
Penso che se fai acquisti intelligenti puoi comunque aggiungere qualche cosa qua e là al tuo guardaroba senza spendere una fortuna,optimism
mi sento in imbarazzo anche solo scrivendo quelle parole assurde adesso perché la verità è che mio figlio vive sul nostro bancone da quando abbiamo portato a casa questo cucciolo due settimane fa,sadness
Non posso essere sicuro di sentirmi inconsciamente un po' in colpa per aver litigato con mia madre,sadness
ho passato le ultime due settimane ad avere molta paura,fear
"mi sento così brutto, grasso e solo",sadness
mi sento abbastanza bene a conoscenza,anticipation
Voglio una relazione in cui i partner si danno forza a vicenda e non si sentono gravati dalle loro storie ed eccentricità,optimism
"Mi sento leggermente più aggraziato nel balletto, ma è sempre temporaneo",joy
"Mi sentivo piuttosto tenero, lascia che te lo dica",sadness
Ero un po' scettico riguardo al mio principe ranocchio,anticipation
sento che ha avuto molto successo nel farlo,optimism
"mi sento sollevato quando va a letto perché mi ha sfinito, ma sono sempre entusiasta di tirarla fuori dalla culla il giorno dopo, anche quando ci sveglia prima di quanto vorremmo",joy
"penso che se vuoi innamorarti di un oggetto devi almeno renderlo utile, come un vibratore o un dildo",anticipation
Voglio fare quelle cose mentre sono ancora giovane e mi sento un po' senza paura,optimism
A volte riesco a sentire gli sguardi che ricevo quando non mostro le lacrime o le emozioni in un momento tenero o anche in un momento difficile,sadness
Mi avvicino di più alla gioia quando sono fisicamente accanto agli amici che adoro e trascorrono del tempo prezioso insieme,joy
mi sento estremamente turbato e angosciato,sadness
mi sento in ansia per questo,fear
Mi sento molto stanco e incerto riguardo all'amore e fondamentalmente sono stufo di essere quello più innamorato di innamorarmi di qualcuno che non prova tanto nei miei confronti,sadness
mi alzo per riempire nuovamente il caffè e sento quel dolore piacevole e familiare che mi ricorda quanto mi mancano le conversazioni con tutto il corpo che si possono avere quando si è seduti su un buon cavallo,sadness
Ho detto prima che mi sento un ipocrita che sostiene il sostegno e la consapevolezza del diabete senza sostenere la mia situazione,sadness
sento che è utile,optimism
mi sento brutto quindi devo esserlo,sadness
Mi sento un po' stressato per l'imminente apertura del mio club del libro e non so come farò a inserire le persone in quel posto,sadness
non ho reagito direttamente alla controversia sulla fissazione dello spot ha espresso i suoi sentimenti su Twitter twittando il testo di una famosa canzone di un film di Bollywood,anger
però mi sento un'idiota a chiamare di nuovo,anger
mi sentivo un po' curioso,fear
mi sento un po' triste,sadness
mi sento straordinariamente eccitato e mi viene voglia di scopare un sacco di gente,anger
"Mi sento davvero sentimentale riguardo a cose che sono ben lontane dall'accadere, voi tutti",sadness
"ti sento così, quindi non aver paura, dovrei soffrire ancora di più e pregare ancora per poterti ritrovare più il tempo passa più fa male ho bisogno che tu torni indietro nel tempo solo una volta perdona i miei peccati se solo potessi voltarmi le cose indietro con questo dolore sarebbero così così pigre",optimism
"mi sento come se provenissi da una mentalità idealistica piuttosto innocente, felice e fortunato, che mi rendeva non un candidato ideale per aiutare coloro che sono nella chiesa a comprendere appieno chi sono in Cristo e come possono vivere per Lui",optimism
"ho trovato il mio nucleo, l'ho persino dipinto ed è un bellissimo posto caldo e luminoso che vedo e sento come questa meravigliosa energia arancione",joy
Ho appena finito di guardare i discendenti e il giovane adulto e mi sento stranamente vuoto,sadness
Sento che essere fedele non è abbastanza ai tuoi occhi,sadness
mi sento un po' insoddisfatto,sadness
Ho la sensazione che tu pensi che io sia senza cuore e onestamente non lo sono proprio per questo,anger
"so che non posso riposare sugli allori ed è uno stile di vita adesso, altrimenti il ​​mio livello migliorerà di nuovo, ma mio Dio, è davvero bello sapere di aver fatto un'enorme differenza in soli mesi",joy
Ho sempre paura quando vedo un poliziotto invece di sentirmi al sicuro,fear
mi sento anche paranoico e ansioso,fear
Voglio svegliarmi ogni mattina ed essere entusiasta di ciò che verrà,joy
Ricordo che vagavo lungo una strada secondaria con mio padre seduto sul mio trono e guardavo gli alberi sfrecciare sentendo il rombo della nostra bicicletta sotto di noi come un gatto gigante contento,joy
"Non mi sentirei sospettoso se un terrorista musulmano volesse far saltare in aria le cose, dirottare gli aerei, rapire, usare la guerra biologica e sparare",anger
Ho chiamato questo membro del rione e lei ha detto che si sentiva davvero infelice oggi,sadness
Mi sentivo ancora sconvolto per la mancanza di progressi anche sul fronte del bambino,sadness
avevo fatto domanda per un lavoro e mi avevano assicurato che gli esami avrebbero avuto luogo qualche mese dopo una settimana dopo sono andato a chiedere qualche informazione in più e mi hanno detto che gli esami avevano già avuto luogo,anticipation
quello che faccio è mandarle quella pesante energia come offerta e tengo il pezzo a terra finché non sento che l'energia è defluita nella terra,optimism
Voglio da te tutto quello che sei disposto a darmi e ho intenzione di farti sentire molto generoso,optimism
sento che questo è del tutto vano,sadness
Non voglio altro che continuare questo viaggio dando potere alle donne che a causa della loro malattia si sentono impotenti e isolate,optimism
"Mi sento molto, molto ricco e realizzato e parte del grande schema dell'universo",joy
sono uscito mi sono picchiato parecchio mentalmente ovviamente per non aver seguito il mio istinto ma ancora una volta ero titubante perché non l'avevo mai fatto prima e quella era in realtà la prima volta che incontravo un venditore e mi sentivo bene con una particolare proprietà,anticipation
non mi dispiace per la saggezza so quanti sonni vivi fino ad ora e l entusiasmo per i lavori di costruzione socialista della nuova Cina,optimism
"mi sentivo estremamente piagnucoloso, solo e triste",sadness
mi sento isolato e sopraffatto questa bugia può farmi abbandonare qualsiasi progetto che una classe zem slink titolo god href http it,sadness
"voglio dire, mi sento ancora più disgustato da me stesso dopo essermi trasferito qui, quando di solito sono semplicemente disgustato dalla razza umana in generale, qualcosa del genere",anger
Non riesco nemmeno a credere di aver raggiunto il mezzo secolo di giovinezza e di sentirmi così fantastico,joy
"aggiungo Ciaran e i suoi sentimenti a tutto questo che diventa un argomento molto confuso, trasudante e scomodo",sadness
Non penso che siano scortesi o sfacciati,anger
mi sento eccitato stasera a href http www,joy
"Sto lavorando per creare una bella pagina della community per voi ragazzi, così potrete connettervi facilmente senza sentirvi a disagio nell'avvicinare le persone",optimism
mi sento piuttosto nervoso,fear
"Sentirò che mi preoccuperò così tanto e lascerò che le persone entrino nel mio mondo, quindi questa sarà l'ultima volta che lo farò",sadness
Penso che mia madre mi abbia detto che si sentono minacciati dove vivono,fear
"mi sento come se ogni volta che scrivo sul blog raccontassi una storia sul cibo meraviglioso che dovevo sedermi e ammirare, ma è un grosso problema",joy
Ho la sensazione che ci siano delle violente sorprese in vista,fear
mi sveglio sentendomi Irma il mio bellissimo marito mi rassicura sempre che non sono Irma e che devo alzarmi a testa alta per comprare delle scarpe,sadness
Sento un desiderio travolgente di dire qualcosa di completamente idiota come sperare che il tuo nuovo anno sia un successo,joy
"sento che abbiamo ignorato i talenti, i risultati e le capacità delle nostre donne politiche, cercando invece di concentrarsi sul loro passato più dei politici uomini",anticipation
mi sono stati fissati appuntamenti con oncologi e radiologi secondo protocollo in seguito ad un intervento chirurgico per cancro al seno devo ammettere che mi sento strano,sadness
"provo un'ondata di rabbia perché mi addolora ancora pensare che qualcuno abbia subito abusi in quel modo, ma ora non posso fare a meno di chiedermi se potrebbe avere ragione",anger
ho iniziato a sentirmi male ho iniziato a prendere zicam e sembrava che mi fosse d'aiuto per la prima settimana fino al giorno in cui stavo andando alla gara,sadness
"sento che a volte non riesco a respirare, ma è così nervoso quando sai che questa persona è quella con cui dovresti stare perché non lo senti con nessun altro",fear
avevo ancora la sensazione che fosse appena successo qualcosa di strano,fear
ho provato un senso di sollievo che avrei potuto provare nuovamente anche se era spiacevole,joy
mi sento semplicemente gasato e con poca energia,sadness
"ho iniziato a sentirmi strano lunedì scorso, sapevo solo di essere incinta",joy
"Vorrei chiedere a tutti gli studenti di giurisprudenza emergenti, agli avvocati e alle persone comuni come noi che sentono di dover essere puniti di alzare la voce e protestare",anger
"Non sono sicuro di cosa verrà da questa decisione, ma sono entusiasta di partecipare di nuovo",joy
Apprezzo il mondo fisico che mi circonda e se ci sono altri ciclisti in vista spesso ammiro la loro resistenza fisica e il loro stile di guida,joy
"Torno in bicicletta nel mio quartiere e mi fermo in un centro commerciale vicino a casa, prendo un set di strumenti rmb e smonto il mio monitor, scheda wireless lcd, scheda bluetooth, fotocamera isight in modo da poter portare loro solo la custodia del monitor eh mi sento intelligente a questo punto",optimism
penso che sarebbe un ottimo esempio per qualsiasi altro animale schifoso di schifoso disgusto in cui mi trovo alla Convenzione di Ginevra,anger
"mi sento generoso oggi, oh cavolo, tutti i miei capi d'abbigliamento preferiti diventeranno ampiamente conosciuti, dopo questo elencherò alcuni altri siti di abbigliamento femminile di cui vive quasi tutto il mio armadio",optimism
Mi dispiace tanto che tu abbia il cuore spezzato quando questo dovrebbe essere un momento felice della tua vita,sadness
mi sento malissimo per non aver mai veramente ascoltato le donne che mi avevano detto che era difficile per loro,sadness
So quanto lavoro è necessario per la creazione e sento che l'autore merita la possibilità di dimostrare che il suo lavoro vale la pena,optimism
sento uno strano tipo di pace con questo giro che non ho mai provato con alleato,joy
mi sento davvero stupido e stupido per aver fatto questo,sadness
soffro questo tipo di esaurimento che mi fa sentire inutile,sadness
Non mi sentivo ancora soddisfatto di me stesso e di me stesso,sadness
mi sento davvero divertito e informato quando lo ascolto,optimism
se avessi tenuto tutti i soldi mi sarei sentito avido,disgust
"Lo so, lo so e mi sento festoso",joy
"Mi sento devastato come in questo momento, non riesco a immaginare come si senta la sua famiglia",sadness
mi sento davvero avventuroso,joy
sento che smetterei di usare il titolo delizioso della lezione di trote condividilo su del,joy
ho pensato che sarebbe stato un buon momento per controllare la nazione delle donnole per vedere cosa pensavano del loro allenatore amante delle ciambelle e della loro squadra di football in difficoltà,anticipation
"Sento questo dolce desiderio di trattare il mio corpo in modo diverso, come una donna incinta che sta dando alla luce il suo nuovo sé",sadness
cominciavo davvero a sentirmi scoraggiato,sadness
Spesso mi sento insoddisfatto quando non ho almeno un progetto in corso,sadness
"credo che io amo credo che tu sia amore credo che tutte le esperienze e le emozioni della vita siano ispirate ed esistano come amore, anche le esperienze e le emozioni che danno paura",optimism
"Mi sento scoraggiato, triste, arrabbiato, ho paura del domani, ecc",sadness
Sto lottando con tutte le mie forze per non sentirmi sconfitto dalla situazione di allergia ai seni,optimism
Torno a casa sentendomi allo stesso tempo sventrato e determinato,sadness
mi sento sereno e pronto ad affrontare la giornata,optimism
mi sento così agitato,anger
mi sento un americano odioso nella fantastica corsa che non fa sconti alle persone che non sanno parlare inglese,anger
mi sento un po' intimidito da,fear
non sono sicuro di come gestire una nuova fase in cui si trova uno dei miei figli o mi sento male per come ho gestito una situazione questo libro mi ricorda chiaramente che il mio compito è aiutare a insegnare a ciascuno di loro come prendere buone decisioni,sadness
Mi vergogno personalmente che Dio abbia compiuto il sacrificio che ha fatto,sadness
Non potevo Hellip nemmeno quando mi faceva male il cuore semplicemente guardarti Hellip perché ti amavo così tanto e sapevo che non avresti mai ricambiato i miei sentimenti Hellip e non potevo convincermi a odiarti per l'acrobazia idiota che hai fatto nell'altra stanza comunque ti chiedo di non ripeterlo,anger
"Ho imparato ad apprezzarlo nel Regno Unito, dove la generale mancanza di peperoncino e altri cibi piccanti di solito mi lascia un po' sconvolto",disgust
mi dispiace sinceramente per te,sadness
Ero riluttante a separarmi da altri soldi dopo il mio lungo viaggio a Melbourne ho scelto invece di modificare la mia copia esistente di un href http www,sadness
Non me ne sono andato sentendomi sarcastico e irritato nel dover trattare qualcuno come se fosse migliore di me,anger
"in realtà mi piace molto questo tipo di sensazione di impegni solo perché dimentico tutte le cose infelici, quindi non continuo a pensarci",sadness
Mi sento così letargico e questi spettacoli mi tengono divertito,joy
"mi sento depresso, sono disperato, perché deve essere così, perché non hanno iniziato il trattamento prima?",sadness
"sento che è sincero quando dice che mi ama, ma c'è tutta un'altra parte di me che continua a dirmi che ama ancora l'altra ragazza",optimism
Sento che ci sia un motivo per comprare un altro disco di Tom Petty,anger
Mi sento molto curioso e tirerò fuori le mappe geologiche,fear
mi sento come se fossi punito per il fatto di esistere,anger
confronto il mio interno con l esterno degli altri mi sento inadeguato,sadness
mi sento come se venisse picchiato in aree del ghiaccio in cui un difensore non dovrebbe,anger
Sento che tutti dovrebbero essere valutati per il loro valore e devono avere i loro diritti primari,optimism
"ritengo che se questo problema non viene risolto, le persone potrebbero abbandonare questo meraviglioso plugin",sadness
mi sentirei davvero stupido,disgust
"mi sentivo ancora stronzo, non triste",sadness
sento che è totalmente vano e totalmente necessario allo stesso tempo,sadness
mi sento stanco di tutto,sadness
Provo una piccola fitta di preoccupazione perché non avrò la ricezione televisiva per la Breers Cup,fear
Sono così impressionato da un intervento dentale di fronte a me e dal costo che stiamo deliberando sul suicidio,fear
"mi sento un po' vanitoso, immagino, ma l'ultima volta che l'ho fatto ho composto seriamente un a href http inthewarmholdofyourlovingmind",joy
mi sono svegliato sentendomi piuttosto artistico,joy
ho la sensazione che anche in questo caso il googler fosse insoddisfatto dei risultati della sua ricerca,sadness
"mi sento meno titubante nel prevedere che l'opera di Nick Dewitt continuerà a dare frutti che sembrano provenire da tempi lontani, avanti e indietro",optimism
"Non sono perfetto in nessun posto, ma mi sento impotente nel salvare la mia famiglia perché sono così lontani",sadness
Ho la sensazione che molte persone pensino e si sentano in questo modo e sono sicuro che sia solo una questione di crescita,optimism
"Penso che il profumo dovrebbe durare tutto il giorno e non dover mai riapplicarlo, il che non è certamente il caso di Dorothy Jessica Parker's Lovely",joy
rimuginavo quest'idea nella mia testa per quanto mi piacesse ho anche notato che mi sentivo un po' titubante su cosa avrebbe potuto significare per lei il nostro,joy
Sono rimasto sereno e impressionato dall'uomo che è,joy
evito che si sentano inevitabilmente insultati quando dico loro che la vita qui non mi basta più,sadness
Ho spiegato che è molto creativo e ama creare cose e sento che è molto intelligente e intelligente e ha delle carenze in alcune aree su cui sono d'accordo,optimism
"sento che non mentirò, sono davvero sorpreso di sentire che dovrei condividerlo",anticipation
Sto solo cercando di dirti esattamente come mi sento così sincero,optimism
mi sento così rispettato adesso,optimism
Sono al college e mi sento davvero solo,sadness
voglio davvero guardarlo per ovvi motivi romantici e ho la sensazione che sarebbe anche un tipo di dramma davvero divertente posso anche identificarmi in qualche modo con la protagonista femminile che lavora con questo capo che è molto orgoglioso ed è un po' come lo vorresti definire arrogante,joy
Sognerò il sole e mi sveglierò angosciato,sadness
"mi piacerebbe davvero pensare che andrà tutto bene e che è stato fatto solo qualche errore, ma qui mi sento davvero spacciato",sadness
"mi sento come se fossi in paradiso, baciare quelle dolci labbra mi fa sentire come se mi tuffassi in un magico mondo d'amore",joy
Sono al lavoro e lui è a scuola molto probabilmente sentendosi spazzatura e soffrendo durante la sua giornata quando in realtà dovrebbe essere a casa rannicchiato nel letto con sua madre che gli prepara la zuppa di pollo per pranzo,sadness
mi piace sentire i miei amici quindi sentiti libero di lasciarmi un commento,joy
sento che il momento in cui lo vedo è il momento più prezioso,joy
lo sento nel nodo che mi si forma in fondo alla gola lo sento alla bocca dello stomaco lo sento anche nelle mani che iniziano a intorpidirsi quando i miei pensieri si soffermano su un particolare argomento pieno di vergogna,sadness
mi sento rassicurato quando ascolto le canzoni di Waldman,optimism
adoro l'orso polare sullo sfondo che mi sente un po' timido davanti alla telecamera in questo momento,joy
mi sento vanitoso oggi,sadness
mi sento profondamente onorato più di ogni altra cosa,joy
ho detto al mio bambino di calciare o muoversi in modo che papà possa sentirti come faccio sempre io e ovviamente il mio dolce cupcake ha fatto come gli avevo detto e mio marito si è svegliato dal sonno e abbiamo riso,joy
"Potrei continuare a parlare di quello che abbiamo passato quest'anno e di cosa ho imparato, cosa potrebbe fare Micah, quando e cose del genere, ma non lo farò perché sarebbe un libro e onestamente non mi sento favoloso oggi e Micah ha avuto a che fare con un gigante freddo da giovedì e siamo spazzati via",sadness
mi sento sconvolto dalla mia tristezza e dolore,sadness
"mi sento libero, mi sento libero",joy
sento che è stato messo in ombra dai personaggi secondari,sadness
Spesso mi sento in imbarazzo per la quantità di tempo impiegato nella preparazione per la pratica e i giochi rispetto alle lezioni,sadness
"Confesso di aver avuto difficoltà questo fine settimana molte volte, alla fine della giornata mi sentivo triste e mi lamentavo con il mio adorabile fidanzato che volevo mangiareeeeeee",sadness
"Condividerò la mia casa, la mia vita e ciò che ritengo sia meraviglioso, divertente e degno di nota, mentre monitoro la mia esistenza giorno per giorno",joy
"mi sento un po' stronzo oggi, dagli un'occhiata, è gratis e non ti riguarda, quindi stavo leggendo le critiche su mamma mia",anger
mi sento come una bambola di pezza maltrattata,sadness
ho paura delle mie emozioni perché certe persone mi fanno sentire assalito dai sentimenti e vengo martellato dalle loro onde come se fossi un oceano in tempesta in tempesta e solo Dio sa perché,fear
"potevo sentire la profondità e la ricchezza della pentola calda che iniziavano a svilupparsi, ma ogni piccolo evento mi distoglieva dal raccogliere il calore per accelerare il processo",optimism
sono francamente sorpreso che tu consideri le menti dei membri del quorum deboli e suscettibili al dubbio e inoltre sono sorpreso che tu pensi che la loro fede nella chiesa potrebbe essere scossa dalla lettera che ho pubblicato sul mio blog,anger
Sento che sarò privato del sonno anche se mancano solo due giorni alla scuola,sadness
ho la sensazione delle ragazze idiote che vedo tutti i giorni a scuola,anger
sento che essendo una moglie madre sottomessa sono tutti legati insieme non mi offende l'idea di essere sottomessa ai miei figli,optimism
Ultimamente mi sento anche depresso a causa di cose che nemmeno io stesso riesco a capire,sadness
"Gli avevo parlato della mia sessione privata con Cn perché si trattava di un aiuto riparativo nello sparring, quindi sentivo una certa pressione spiacevole fin dall'inizio per riuscire a realizzare qualcosa di spettacolare ed era difficile cercare di rilassarmi",sadness
Non sento il bisogno di smettere di essere festoso,optimism
"mi sento sopraffatto non mi sento così spesso senza speranza ma attraversavo la frustrazione, l'ansia e a volte la rabbia perché dovevo affrontare tutto questo",anger
mi sento stordito e vuoto e come se mancasse qualcosa nel mio cervello,sadness
mi sento personalmente odiato quando leggo le loro poesie,anger
"sento che i texani sono tra le persone più amichevoli e sinceramente gentili che tu abbia mai incontrato, ma ho ancora i miei problemi legati ai vecchi atteggiamenti che non cambiano abbastanza velocemente per i miei gusti",optimism
ho trascorso gran parte del primo giorno sentendomi incazzato grazie agli operatori del turismo e dell'ospitalità che superano i tentativi relativamente deboli della Tailandia di spennare i bianchi ingenui,anger
"mi sento davvero fantastico, mi sento felice",joy
Mi sentivo molto dispettoso e sono stato solo incoraggiato da questa piccola informazione,anger
"ho bisogno di animarmi all'improvviso e ballare una giga mentre canto mi sento carina, oh, così carina",joy
mi sembra che questo riassuma la vanità degli esseri umani immagini divertenti citazioni divertenti meme divertenti foto divertenti fallisce la correzione automatica fallisce,disgust
"Penso che tu sia una stronza, me ne vado e basta invece di esporre tutto quello che provo quando sono incazzato chiudo la finestra e guardo fuori dalla finestra in un silenzio d'acciaio",anger
Mi spavento così tanto con questi sogni che mi sveglio sentendomi fuori controllo e convinto di aver ferito qualcuno,fear
Mi sento molto meglio e ho pensato che avrei dovuto iniziare a scrivere sul blog,optimism
Mi sono affezionato presto e sentire il declino della relazione mi ha spaventato,fear
mi connetto con una famiglia e sento che il mio lavoro è prezioso,optimism
"mi sento sconfitto, in conflitto, povero solitario, rifiutato",sadness
I controlli di i Zapper sembravano i più facili da usare e potevi accedere facilmente a tutto con loro,optimism
"Mi sento come se fossi senza cuore perché una settimana dopo che il mio fidanzato da mesi mi ha lasciato, stavo pensando a un altro ragazzo",sadness
"Li ho toccati e ragazzi, sembravano strani come gelatina",sadness
mi sento così emozionato e incasinato che non riesco nemmeno a pensare di scrivere su questo blog e quindi perdo l'abitudine e passano i mesi e i commenti non vengono letti e all'improvviso dimentico come farlo,sadness
